image,flight_key,frame_idx,n_boxes,classes,quality_flag,manifest_quality,review_provenance,occ_deployed_pct
S3_A_hoverpairs_f003090.jpg,S3_A_hoverpairs,3090,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003096.jpg,S3_A_hoverpairs,3096,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003102.jpg,S3_A_hoverpairs,3102,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003108.jpg,S3_A_hoverpairs,3108,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003114.jpg,S3_A_hoverpairs,3114,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003120.jpg,S3_A_hoverpairs,3120,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003126.jpg,S3_A_hoverpairs,3126,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003132.jpg,S3_A_hoverpairs,3132,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003138.jpg,S3_A_hoverpairs,3138,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003144.jpg,S3_A_hoverpairs,3144,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003150.jpg,S3_A_hoverpairs,3150,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003156.jpg,S3_A_hoverpairs,3156,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003162.jpg,S3_A_hoverpairs,3162,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003168.jpg,S3_A_hoverpairs,3168,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003174.jpg,S3_A_hoverpairs,3174,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003180.jpg,S3_A_hoverpairs,3180,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003186.jpg,S3_A_hoverpairs,3186,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003192.jpg,S3_A_hoverpairs,3192,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003198.jpg,S3_A_hoverpairs,3198,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003204.jpg,S3_A_hoverpairs,3204,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003210.jpg,S3_A_hoverpairs,3210,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003216.jpg,S3_A_hoverpairs,3216,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003222.jpg,S3_A_hoverpairs,3222,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003228.jpg,S3_A_hoverpairs,3228,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003234.jpg,S3_A_hoverpairs,3234,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003240.jpg,S3_A_hoverpairs,3240,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003246.jpg,S3_A_hoverpairs,3246,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003252.jpg,S3_A_hoverpairs,3252,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003258.jpg,S3_A_hoverpairs,3258,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003264.jpg,S3_A_hoverpairs,3264,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003270.jpg,S3_A_hoverpairs,3270,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003276.jpg,S3_A_hoverpairs,3276,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003282.jpg,S3_A_hoverpairs,3282,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003288.jpg,S3_A_hoverpairs,3288,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003294.jpg,S3_A_hoverpairs,3294,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003300.jpg,S3_A_hoverpairs,3300,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003306.jpg,S3_A_hoverpairs,3306,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003312.jpg,S3_A_hoverpairs,3312,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003318.jpg,S3_A_hoverpairs,3318,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003324.jpg,S3_A_hoverpairs,3324,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003330.jpg,S3_A_hoverpairs,3330,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003336.jpg,S3_A_hoverpairs,3336,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003342.jpg,S3_A_hoverpairs,3342,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003348.jpg,S3_A_hoverpairs,3348,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003354.jpg,S3_A_hoverpairs,3354,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003360.jpg,S3_A_hoverpairs,3360,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003366.jpg,S3_A_hoverpairs,3366,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003372.jpg,S3_A_hoverpairs,3372,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003378.jpg,S3_A_hoverpairs,3378,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003384.jpg,S3_A_hoverpairs,3384,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003390.jpg,S3_A_hoverpairs,3390,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003396.jpg,S3_A_hoverpairs,3396,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003402.jpg,S3_A_hoverpairs,3402,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003408.jpg,S3_A_hoverpairs,3408,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003414.jpg,S3_A_hoverpairs,3414,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003420.jpg,S3_A_hoverpairs,3420,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003426.jpg,S3_A_hoverpairs,3426,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003432.jpg,S3_A_hoverpairs,3432,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003438.jpg,S3_A_hoverpairs,3438,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003444.jpg,S3_A_hoverpairs,3444,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003450.jpg,S3_A_hoverpairs,3450,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003456.jpg,S3_A_hoverpairs,3456,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003462.jpg,S3_A_hoverpairs,3462,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003468.jpg,S3_A_hoverpairs,3468,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003474.jpg,S3_A_hoverpairs,3474,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003480.jpg,S3_A_hoverpairs,3480,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003486.jpg,S3_A_hoverpairs,3486,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003492.jpg,S3_A_hoverpairs,3492,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003498.jpg,S3_A_hoverpairs,3498,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003504.jpg,S3_A_hoverpairs,3504,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,75
S3_A_hoverpairs_f003510.jpg,S3_A_hoverpairs,3510,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,75
S3_A_hoverpairs_f003516.jpg,S3_A_hoverpairs,3516,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,75
S3_A_hoverpairs_f003522.jpg,S3_A_hoverpairs,3522,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,75
S3_A_hoverpairs_f003528.jpg,S3_A_hoverpairs,3528,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,75
S3_A_hoverpairs_f003534.jpg,S3_A_hoverpairs,3534,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,75
S3_A_hoverpairs_f003540.jpg,S3_A_hoverpairs,3540,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,75
S3_A_hoverpairs_f003546.jpg,S3_A_hoverpairs,3546,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,75
S3_A_hoverpairs_f003552.jpg,S3_A_hoverpairs,3552,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,75
S3_A_hoverpairs_f003558.jpg,S3_A_hoverpairs,3558,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,75
S3_A_hoverpairs_f003564.jpg,S3_A_hoverpairs,3564,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,75
S3_A_hoverpairs_f003570.jpg,S3_A_hoverpairs,3570,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,75
S3_A_hoverpairs_f003576.jpg,S3_A_hoverpairs,3576,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,75
S3_A_hoverpairs_f003582.jpg,S3_A_hoverpairs,3582,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,75
S3_A_hoverpairs_f003588.jpg,S3_A_hoverpairs,3588,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,75
S3_A_hoverpairs_f003594.jpg,S3_A_hoverpairs,3594,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,75
S3_A_hoverpairs_f003600.jpg,S3_A_hoverpairs,3600,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,75
S3_A_hoverpairs_f003606.jpg,S3_A_hoverpairs,3606,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,75
S3_A_hoverpairs_f003612.jpg,S3_A_hoverpairs,3612,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,75
S3_A_hoverpairs_f003618.jpg,S3_A_hoverpairs,3618,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,75
S3_A_hoverpairs_f003624.jpg,S3_A_hoverpairs,3624,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,75
S3_A_hoverpairs_f003630.jpg,S3_A_hoverpairs,3630,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,75
S3_A_hoverpairs_f003636.jpg,S3_A_hoverpairs,3636,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,75
S3_A_hoverpairs_f003642.jpg,S3_A_hoverpairs,3642,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,75
S3_A_hoverpairs_f003648.jpg,S3_A_hoverpairs,3648,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,75
S3_A_hoverpairs_f003654.jpg,S3_A_hoverpairs,3654,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,75
S3_A_hoverpairs_f003660.jpg,S3_A_hoverpairs,3660,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,75
S3_A_hoverpairs_f003666.jpg,S3_A_hoverpairs,3666,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,75
S3_A_hoverpairs_f003672.jpg,S3_A_hoverpairs,3672,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,75
S3_A_hoverpairs_f003678.jpg,S3_A_hoverpairs,3678,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,75
S3_A_hoverpairs_f003684.jpg,S3_A_hoverpairs,3684,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,75
S3_A_hoverpairs_f003690.jpg,S3_A_hoverpairs,3690,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,75
S3_A_hoverpairs_f003696.jpg,S3_A_hoverpairs,3696,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,75
S3_A_hoverpairs_f003702.jpg,S3_A_hoverpairs,3702,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,75
S3_A_hoverpairs_f003708.jpg,S3_A_hoverpairs,3708,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,75
S3_A_hoverpairs_f003714.jpg,S3_A_hoverpairs,3714,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,75
S3_A_hoverpairs_f003720.jpg,S3_A_hoverpairs,3720,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,75
S3_A_hoverpairs_f003726.jpg,S3_A_hoverpairs,3726,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,75
S3_A_hoverpairs_f003732.jpg,S3_A_hoverpairs,3732,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,75
S3_A_hoverpairs_f003738.jpg,S3_A_hoverpairs,3738,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003744.jpg,S3_A_hoverpairs,3744,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003750.jpg,S3_A_hoverpairs,3750,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003756.jpg,S3_A_hoverpairs,3756,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003762.jpg,S3_A_hoverpairs,3762,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003768.jpg,S3_A_hoverpairs,3768,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003774.jpg,S3_A_hoverpairs,3774,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003780.jpg,S3_A_hoverpairs,3780,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003786.jpg,S3_A_hoverpairs,3786,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003792.jpg,S3_A_hoverpairs,3792,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003798.jpg,S3_A_hoverpairs,3798,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003804.jpg,S3_A_hoverpairs,3804,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003810.jpg,S3_A_hoverpairs,3810,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003816.jpg,S3_A_hoverpairs,3816,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003822.jpg,S3_A_hoverpairs,3822,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003828.jpg,S3_A_hoverpairs,3828,2,atv_sherp+rc_car,ok,ok,human_confirmed,
S3_A_hoverpairs_f003834.jpg,S3_A_hoverpairs,3834,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003840.jpg,S3_A_hoverpairs,3840,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003846.jpg,S3_A_hoverpairs,3846,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003852.jpg,S3_A_hoverpairs,3852,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003858.jpg,S3_A_hoverpairs,3858,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003864.jpg,S3_A_hoverpairs,3864,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003870.jpg,S3_A_hoverpairs,3870,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003876.jpg,S3_A_hoverpairs,3876,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,
S3_A_hoverpairs_f003882.jpg,S3_A_hoverpairs,3882,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_A_hoverpairs_f003888.jpg,S3_A_hoverpairs,3888,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_A_hoverpairs_f003894.jpg,S3_A_hoverpairs,3894,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_A_hoverpairs_f003900.jpg,S3_A_hoverpairs,3900,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_A_hoverpairs_f003906.jpg,S3_A_hoverpairs,3906,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_A_hoverpairs_f003912.jpg,S3_A_hoverpairs,3912,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_A_hoverpairs_f003918.jpg,S3_A_hoverpairs,3918,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_A_hoverpairs_f003924.jpg,S3_A_hoverpairs,3924,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_A_hoverpairs_f003930.jpg,S3_A_hoverpairs,3930,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_A_hoverpairs_f003936.jpg,S3_A_hoverpairs,3936,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_A_hoverpairs_f003942.jpg,S3_A_hoverpairs,3942,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_A_hoverpairs_f003948.jpg,S3_A_hoverpairs,3948,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_A_hoverpairs_f003954.jpg,S3_A_hoverpairs,3954,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_A_hoverpairs_f003960.jpg,S3_A_hoverpairs,3960,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_A_hoverpairs_f003966.jpg,S3_A_hoverpairs,3966,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_A_hoverpairs_f003972.jpg,S3_A_hoverpairs,3972,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_A_hoverpairs_f003978.jpg,S3_A_hoverpairs,3978,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_A_hoverpairs_f003984.jpg,S3_A_hoverpairs,3984,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_A_hoverpairs_f003990.jpg,S3_A_hoverpairs,3990,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_A_hoverpairs_f003996.jpg,S3_A_hoverpairs,3996,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_A_hoverpairs_f004002.jpg,S3_A_hoverpairs,4002,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_A_hoverpairs_f004008.jpg,S3_A_hoverpairs,4008,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_A_hoverpairs_f004014.jpg,S3_A_hoverpairs,4014,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_A_hoverpairs_f004020.jpg,S3_A_hoverpairs,4020,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_A_hoverpairs_f004026.jpg,S3_A_hoverpairs,4026,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_A_hoverpairs_f004032.jpg,S3_A_hoverpairs,4032,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_A_hoverpairs_f004038.jpg,S3_A_hoverpairs,4038,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_A_hoverpairs_f004044.jpg,S3_A_hoverpairs,4044,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_A_hoverpairs_f004050.jpg,S3_A_hoverpairs,4050,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_A_hoverpairs_f004056.jpg,S3_A_hoverpairs,4056,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_A_hoverpairs_f004062.jpg,S3_A_hoverpairs,4062,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_A_hoverpairs_f004068.jpg,S3_A_hoverpairs,4068,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_A_hoverpairs_f004074.jpg,S3_A_hoverpairs,4074,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_A_hoverpairs_f004080.jpg,S3_A_hoverpairs,4080,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_A_hoverpairs_f004086.jpg,S3_A_hoverpairs,4086,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_A_hoverpairs_f004092.jpg,S3_A_hoverpairs,4092,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_A_hoverpairs_f004098.jpg,S3_A_hoverpairs,4098,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,human_confirmed,0
S3_A_hoverpairs_f004104.jpg,S3_A_hoverpairs,4104,2,atv_sherp+truck_peterbilt,ok,ok,human_confirmed,0
S3_A_hoverpairs_f004110.jpg,S3_A_hoverpairs,4110,2,atv_sherp+truck_peterbilt,ok,ok,human_confirmed,0
S3_A_hoverpairs_f004116.jpg,S3_A_hoverpairs,4116,2,atv_sherp+truck_peterbilt,ok,ok,human_confirmed,0
S3_A_hoverpairs_f004122.jpg,S3_A_hoverpairs,4122,2,atv_sherp+truck_peterbilt,ok,ok,human_confirmed,0
S3_A_hoverpairs_f004128.jpg,S3_A_hoverpairs,4128,2,atv_sherp+truck_peterbilt,ok,ok,human_confirmed,0
S3_A_hoverpairs_f004134.jpg,S3_A_hoverpairs,4134,2,atv_sherp+truck_peterbilt,ok,ok,human_confirmed,0
S3_A_hoverpairs_f004140.jpg,S3_A_hoverpairs,4140,2,atv_sherp+truck_peterbilt,ok,ok,human_confirmed,0
S3_A_hoverpairs_f004146.jpg,S3_A_hoverpairs,4146,2,atv_sherp+truck_peterbilt,ok,ok,human_confirmed,0
S3_A_hoverpairs_f004152.jpg,S3_A_hoverpairs,4152,2,atv_sherp+truck_peterbilt,ok,ok,human_confirmed,0
S3_A_hoverpairs_f004158.jpg,S3_A_hoverpairs,4158,2,atv_sherp+truck_peterbilt,ok,ok,human_confirmed,0
S3_A_hoverpairs_f004164.jpg,S3_A_hoverpairs,4164,2,atv_sherp+truck_peterbilt,ok,ok,human_confirmed,0
S3_A_hoverpairs_f004170.jpg,S3_A_hoverpairs,4170,2,atv_sherp+truck_peterbilt,ok,ok,human_confirmed,0
S3_A_hoverpairs_f004176.jpg,S3_A_hoverpairs,4176,2,atv_sherp+truck_peterbilt,ok,ok,human_confirmed,0
S3_A_hoverpairs_f004182.jpg,S3_A_hoverpairs,4182,2,atv_sherp+truck_peterbilt,ok,ok,human_confirmed,0
S3_A_hoverpairs_f004188.jpg,S3_A_hoverpairs,4188,2,atv_sherp+truck_peterbilt,ok,ok,human_confirmed,0
S3_A_hoverpairs_f004194.jpg,S3_A_hoverpairs,4194,2,atv_sherp+truck_peterbilt,ok,ok,human_confirmed,0
S3_A_hoverpairs_f004200.jpg,S3_A_hoverpairs,4200,2,atv_sherp+truck_peterbilt,ok,ok,human_confirmed,0
S3_A_hoverpairs_f004206.jpg,S3_A_hoverpairs,4206,2,atv_sherp+truck_peterbilt,ok,ok,human_confirmed,0
S3_A_hoverpairs_f004212.jpg,S3_A_hoverpairs,4212,2,atv_sherp+truck_peterbilt,ok,ok,human_confirmed,0
S3_A_hoverpairs_f004218.jpg,S3_A_hoverpairs,4218,2,atv_sherp+truck_peterbilt,ok,ok,human_confirmed,0
S3_A_hoverpairs_f004224.jpg,S3_A_hoverpairs,4224,2,atv_sherp+truck_peterbilt,ok,ok,human_confirmed,0
S3_A_hoverpairs_f004230.jpg,S3_A_hoverpairs,4230,2,atv_sherp+truck_peterbilt,ok,ok,human_confirmed,0
S3_A_hoverpairs_f004236.jpg,S3_A_hoverpairs,4236,2,atv_sherp+truck_peterbilt,ok,ok,human_confirmed,0
S3_A_hoverpairs_f004242.jpg,S3_A_hoverpairs,4242,2,atv_sherp+truck_peterbilt,ok,ok,human_confirmed,0
S3_A_hoverpairs_f004248.jpg,S3_A_hoverpairs,4248,2,atv_sherp+truck_peterbilt,ok,ok,human_confirmed,0
