image,flight_key,stem,role,frame_idx,t_rel,tof_cm,height_cm,height_src,yaw_deg,pitch_deg,roll_deg,battery_pct,capture_class,aruco_px,gsd_at_mat_mm_px,is_anchor,segment,occ_strip_mm,occ_deployed_pct,occ_realised_pct,usable,has_car,sharpness,green_frac,quality
S4_hoverpairs_b_f003067.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3067,148.276,6553,0,height_fused,2,1,0,27,benchmark,,,0,transitional,,,,1,,179.7,0.0000,ok
S4_hoverpairs_b_f003068.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3068,148.292,6553,0,height_fused,2,1,0,27,benchmark,,,0,transitional,,,,1,,179.6,0.0000,ok
S4_hoverpairs_b_f003069.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3069,148.383,6553,0,height_fused,2,1,0,27,benchmark,,,0,transitional,,,,1,,179.7,0.0000,ok
S4_hoverpairs_b_f003070.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3070,148.408,6553,0,height_fused,2,1,0,27,benchmark,,,0,transitional,,,,1,,180.2,0.0000,ok
S4_hoverpairs_b_f003071.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3071,148.511,6553,0,height_fused,2,1,0,27,benchmark,,,0,transitional,,,,1,,174.1,0.0000,ok
S4_hoverpairs_b_f003072.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3072,148.525,6553,0,height_fused,2,1,0,27,benchmark,,,0,transitional,,,,1,,175.3,0.0000,ok
S4_hoverpairs_b_f003073.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3073,148.589,6553,0,height_fused,2,1,0,27,benchmark,,,0,transitional,,,,1,,176.3,0.0000,ok
S4_hoverpairs_b_f003074.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3074,148.640,6553,0,height_fused,2,1,0,27,benchmark,,,0,transitional,,,,1,,176.5,0.0000,ok
S4_hoverpairs_b_f003075.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3075,148.652,6553,0,height_fused,2,1,0,27,benchmark,,,0,transitional,,,,1,,176.7,0.0000,ok
S4_hoverpairs_b_f003076.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3076,148.699,6553,0,height_fused,2,1,0,27,benchmark,,,0,transitional,,,,1,,177.0,0.0000,ok
S4_hoverpairs_b_f003077.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3077,148.714,6553,0,height_fused,2,1,0,27,benchmark,,,0,transitional,,,,1,,177.5,0.0000,ok
S4_hoverpairs_b_f003078.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3078,148.795,6553,0,height_fused,2,1,0,27,benchmark,,,0,transitional,,,,1,,177.5,0.0000,ok
S4_hoverpairs_b_f003079.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3079,148.896,6553,0,height_fused,2,1,0,27,benchmark,,,0,transitional,,,,1,,177.5,0.0000,ok
S4_hoverpairs_b_f003080.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3080,148.905,6553,0,height_fused,2,1,0,27,benchmark,,,0,transitional,,,,1,,177.7,0.0000,ok
S4_hoverpairs_b_f003081.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3081,148.922,6553,0,height_fused,2,1,0,27,benchmark,,,0,transitional,,,,1,,177.7,0.0000,ok
S4_hoverpairs_b_f003082.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3082,149.002,6553,0,height_fused,2,1,0,27,benchmark,,,0,transitional,,,,1,,178.6,0.0000,ok
S4_hoverpairs_b_f003083.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3083,149.213,6553,0,height_fused,2,1,0,27,benchmark,,,0,transitional,,,,1,,178.8,0.0000,ok
S4_hoverpairs_b_f003084.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3084,149.227,6553,0,height_fused,2,1,0,27,benchmark,,,0,transitional,,,,1,,178.7,0.0000,ok
S4_hoverpairs_b_f003085.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3085,149.242,6553,0,height_fused,2,1,0,27,benchmark,,,0,transitional,,,,1,,178.9,0.0000,ok
S4_hoverpairs_b_f003086.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3086,153.634,6553,70,height_fused,2,1,-1,27,benchmark,,,0,transitional,,,,1,,190.9,0.0000,ok
S4_hoverpairs_b_f003087.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3087,153.650,6553,70,height_fused,2,1,-1,27,benchmark,,,0,transitional,,,,1,,190.7,0.0000,ok
S4_hoverpairs_b_f003088.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3088,153.690,6553,70,height_fused,2,1,-1,27,benchmark,,,0,transitional,,,,1,,193.3,0.0000,ok
S4_hoverpairs_b_f003089.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3089,153.721,6553,70,height_fused,2,1,-1,27,benchmark,,,0,transitional,,,,1,,197.9,0.0000,ok
S4_hoverpairs_b_f003090.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3090,153.768,6553,70,height_fused,2,1,-1,27,benchmark,,,0,transitional,,,,1,,196.3,0.0000,ok
S4_hoverpairs_b_f003091.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3091,153.814,6553,70,height_fused,2,1,-1,27,benchmark,,,0,transitional,,,,1,,192.4,0.0000,ok
S4_hoverpairs_b_f003092.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3092,153.851,6553,70,height_fused,2,1,-1,27,benchmark,,,0,transitional,,,,1,,193.4,0.0000,ok
S4_hoverpairs_b_f003093.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3093,153.892,6553,70,height_fused,2,0,-1,27,benchmark,,,0,transitional,,,,1,,195.0,0.0000,ok
S4_hoverpairs_b_f003094.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3094,153.925,6553,70,height_fused,2,0,-1,27,benchmark,,,0,transitional,,,,1,,199.8,0.0000,ok
S4_hoverpairs_b_f003095.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3095,153.956,6553,70,height_fused,2,0,-1,27,benchmark,,,0,transitional,,,,1,,198.7,0.0000,ok
S4_hoverpairs_b_f003096.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3096,154.020,6553,70,height_fused,2,0,-1,27,benchmark,,,0,transitional,,,,1,,195.5,0.0000,ok
S4_hoverpairs_b_f003097.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3097,154.036,6553,70,height_fused,2,0,-1,27,benchmark,,,0,transitional,,,,1,,197.3,0.0000,ok
S4_hoverpairs_b_f003098.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3098,154.068,6553,70,height_fused,2,0,-1,27,benchmark,,,0,transitional,,,,1,,197.6,0.0000,ok
S4_hoverpairs_b_f003099.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3099,154.083,6553,70,height_fused,2,0,-1,27,benchmark,,,0,transitional,,,,1,,203.6,0.0000,ok
S4_hoverpairs_b_f003100.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3100,154.120,6553,70,height_fused,2,1,-1,27,benchmark,,,0,transitional,,,,1,,198.0,0.0000,ok
S4_hoverpairs_b_f003101.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3101,154.200,6553,70,height_fused,2,1,-1,27,benchmark,,,0,transitional,,,,1,,193.7,0.0000,ok
S4_hoverpairs_b_f003102.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3102,154.210,6553,70,height_fused,2,1,-1,27,benchmark,,,0,transitional,,,,1,,191.0,0.0000,ok
S4_hoverpairs_b_f003103.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3103,154.260,6553,70,height_fused,2,1,-1,27,benchmark,,,0,transitional,,,,1,,194.1,0.0000,ok
S4_hoverpairs_b_f003104.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3104,154.280,6553,70,height_fused,2,1,-1,27,benchmark,,,0,transitional,,,,1,,194.9,0.0000,ok
S4_hoverpairs_b_f003105.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3105,154.323,6553,70,height_fused,2,1,-1,27,benchmark,,,0,transitional,,,,1,,193.2,0.0000,ok
S4_hoverpairs_b_f003106.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3106,154.340,6553,70,height_fused,2,1,-1,27,benchmark,,,0,transitional,,,,1,,192.1,0.0000,ok
S4_hoverpairs_b_f003107.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3107,154.386,6553,70,height_fused,2,1,-1,27,benchmark,,,0,transitional,,,,1,,191.2,0.0000,ok
S4_hoverpairs_b_f003108.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3108,154.402,6553,70,height_fused,2,1,-1,27,benchmark,,,0,transitional,,,,1,,188.5,0.0000,ok
S4_hoverpairs_b_f003109.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3109,154.499,6553,70,height_fused,2,1,-1,27,benchmark,,,0,transitional,,,,1,,215.3,0.0000,ok
S4_hoverpairs_b_f003110.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3110,154.517,6553,70,height_fused,2,1,-1,27,benchmark,,,0,transitional,,,,1,,198.7,0.0000,ok
S4_hoverpairs_b_f003111.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3111,154.610,6553,80,height_fused,2,1,-1,27,benchmark,,,0,transitional,,,,1,,193.5,0.0000,ok
S4_hoverpairs_b_f003112.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3112,154.642,6553,80,height_fused,2,1,-1,27,benchmark,,,0,transitional,,,,1,,190.7,0.0000,ok
S4_hoverpairs_b_f003113.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3113,154.712,6553,80,height_fused,2,1,-1,27,benchmark,,,0,transitional,,,,1,,188.4,0.0000,ok
S4_hoverpairs_b_f003114.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3114,154.719,6553,80,height_fused,2,1,-1,27,benchmark,,,0,transitional,,,,1,,187.9,0.0000,ok
S4_hoverpairs_b_f003115.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3115,154.747,6553,80,height_fused,2,1,-1,27,benchmark,,,0,transitional,,,,1,,190.2,0.0000,ok
S4_hoverpairs_b_f003116.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3116,154.820,6553,80,height_fused,2,1,-1,27,benchmark,,,0,transitional,,,,1,,190.5,0.0000,ok
S4_hoverpairs_b_f003117.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3117,154.839,6553,80,height_fused,2,1,-1,27,benchmark,,,0,transitional,,,,1,,190.0,0.0000,ok
S4_hoverpairs_b_f003118.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3118,154.847,6553,80,height_fused,2,1,-1,27,benchmark,,,0,transitional,,,,1,,191.2,0.0000,ok
S4_hoverpairs_b_f003119.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3119,154.888,6553,80,height_fused,2,1,-1,27,benchmark,,,0,transitional,,,,1,,193.2,0.0000,ok
S4_hoverpairs_b_f003120.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3120,154.936,6553,80,height_fused,2,1,-1,27,benchmark,,,0,transitional,,,,1,,189.9,0.0000,ok
S4_hoverpairs_b_f003121.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3121,154.943,6553,80,height_fused,2,1,-1,27,benchmark,,,0,transitional,,,,1,,188.1,0.0000,ok
S4_hoverpairs_b_f003122.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3122,155.015,6553,90,height_fused,2,1,-1,27,benchmark,,,0,transitional,,,,1,,190.0,0.0000,ok
S4_hoverpairs_b_f003123.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3123,155.032,6553,90,height_fused,2,1,-1,27,benchmark,,,0,transitional,,,,1,,189.7,0.0000,ok
S4_hoverpairs_b_f003124.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3124,155.047,6553,90,height_fused,2,1,-1,27,benchmark,,,0,transitional,,,,1,,189.7,0.0000,ok
S4_hoverpairs_b_f003125.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3125,155.119,6553,90,height_fused,2,1,-1,27,benchmark,,,0,transitional,,,,1,,187.1,0.0000,ok
S4_hoverpairs_b_f003126.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3126,155.135,6553,90,height_fused,2,1,-1,27,benchmark,,,0,transitional,,,,1,,190.0,0.0000,ok
S4_hoverpairs_b_f003127.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3127,155.153,6553,90,height_fused,2,1,-1,27,benchmark,,,0,transitional,,,,1,,193.5,0.0000,ok
S4_hoverpairs_b_f003128.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3128,155.182,6553,90,height_fused,2,1,-1,27,benchmark,,,0,transitional,,,,1,,197.0,0.0000,ok
S4_hoverpairs_b_f003129.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3129,155.235,6553,90,height_fused,2,1,-1,27,benchmark,,,0,transitional,,,,1,,193.7,0.0000,ok
S4_hoverpairs_b_f003130.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3130,155.265,6553,90,height_fused,2,1,-1,27,benchmark,,,0,transitional,,,,1,,195.3,0.0000,ok
S4_hoverpairs_b_f003131.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3131,155.311,6553,90,height_fused,2,1,-1,27,benchmark,,,0,transitional,,,,1,,196.8,0.0000,ok
S4_hoverpairs_b_f003132.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3132,155.325,6553,90,height_fused,2,1,-1,27,benchmark,,,0,transitional,,,,1,,196.9,0.0000,ok
S4_hoverpairs_b_f003133.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3133,155.373,6553,90,height_fused,2,1,-1,27,benchmark,,,0,transitional,,,,1,,196.4,0.0000,ok
S4_hoverpairs_b_f003134.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3134,155.389,6553,90,height_fused,2,1,-1,27,benchmark,,,0,transitional,,,,1,,195.6,0.0000,ok
S4_hoverpairs_b_f003135.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3135,155.439,6553,90,height_fused,2,1,-1,27,benchmark,,,0,transitional,,,,1,,196.3,0.0000,ok
S4_hoverpairs_b_f003136.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3136,155.472,6553,90,height_fused,2,1,-1,27,benchmark,,,0,transitional,,,,1,,229.6,0.0000,ok
S4_hoverpairs_b_f003137.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3137,155.505,6553,90,height_fused,2,1,-1,27,benchmark,,,0,transitional,,,,1,,209.3,0.0000,ok
S4_hoverpairs_b_f003138.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3138,155.519,6553,90,height_fused,2,1,-1,27,benchmark,,,0,transitional,,,,1,,205.4,0.0000,ok
S4_hoverpairs_b_f003139.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3139,155.548,6553,90,height_fused,2,1,-1,27,benchmark,,,0,transitional,,,,1,,202.8,0.0000,ok
S4_hoverpairs_b_f003140.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3140,155.613,6553,100,height_fused,2,1,-1,27,benchmark,,,0,transitional,,,,1,,203.6,0.0000,ok
S4_hoverpairs_b_f003141.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3141,155.630,6553,100,height_fused,2,1,-1,27,benchmark,,,0,transitional,,,,1,,204.2,0.0000,ok
S4_hoverpairs_b_f003142.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3142,155.664,6553,100,height_fused,2,1,-1,27,benchmark,,,0,transitional,,,,1,,202.4,0.0000,ok
S4_hoverpairs_b_f003143.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3143,155.672,6553,100,height_fused,2,1,-1,27,benchmark,,,0,transitional,,,,1,,205.4,0.0000,ok
S4_hoverpairs_b_f003144.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3144,155.744,6553,100,height_fused,2,1,-1,27,benchmark,,,0,transitional,,,,1,,207.6,0.0000,ok
S4_hoverpairs_b_f003145.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3145,155.759,6553,100,height_fused,2,1,-1,27,benchmark,,,0,transitional,,,,1,,210.7,0.0000,ok
S4_hoverpairs_b_f003146.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3146,155.806,6553,100,height_fused,2,0,-1,27,benchmark,,,0,transitional,,,,1,,209.8,0.0000,ok
S4_hoverpairs_b_f003147.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3147,155.854,6553,100,height_fused,2,0,-1,27,benchmark,,,0,transitional,,,,1,,205.2,0.0000,ok
S4_hoverpairs_b_f003148.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3148,155.870,6553,100,height_fused,2,0,-1,27,benchmark,,,0,transitional,,,,1,,207.4,0.0000,ok
S4_hoverpairs_b_f003149.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3149,155.919,6553,100,height_fused,2,0,-1,27,benchmark,,,0,transitional,,,,1,,207.6,0.0000,ok
S4_hoverpairs_b_f003150.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3150,155.954,6553,100,height_fused,2,0,-1,27,benchmark,,,0,transitional,,,,1,,212.0,0.0000,ok
S4_hoverpairs_b_f003151.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3151,156.017,6553,110,height_fused,2,0,-1,27,benchmark,,,0,transitional,,,,1,,214.1,0.0000,ok
S4_hoverpairs_b_f003152.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3152,156.031,6553,110,height_fused,2,0,-1,27,benchmark,,,0,transitional,,,,1,,210.8,0.0000,ok
S4_hoverpairs_b_f003153.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3153,156.046,6553,110,height_fused,2,0,-1,27,benchmark,,,0,transitional,,,,1,,209.7,0.0000,ok
S4_hoverpairs_b_f003154.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3154,156.124,6553,110,height_fused,2,0,-1,27,benchmark,,,0,transitional,,,,1,,213.2,0.0000,ok
S4_hoverpairs_b_f003155.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3155,156.190,6553,110,height_fused,2,0,-1,27,benchmark,,,0,transitional,,,,1,,212.6,0.0000,ok
S4_hoverpairs_b_f003156.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3156,156.241,173,110,tof,2,0,-1,27,benchmark,,,0,transitional,,,,1,,217.5,0.0000,ok
S4_hoverpairs_b_f003157.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3157,156.252,173,110,tof,2,0,-1,27,benchmark,,,0,transitional,,,,1,,215.7,0.0000,ok
S4_hoverpairs_b_f003158.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3158,156.316,173,110,tof,2,0,-1,27,benchmark,,,0,transitional,,,,1,,213.9,0.0000,ok
S4_hoverpairs_b_f003159.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3159,156.384,171,110,tof,2,0,-1,27,benchmark,,,0,transitional,,,,1,,215.5,0.0000,ok
S4_hoverpairs_b_f003160.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3160,156.395,171,110,tof,2,0,-1,27,benchmark,,,0,transitional,,,,1,,217.1,0.0000,ok
S4_hoverpairs_b_f003161.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3161,156.510,183,110,tof,2,1,-1,27,benchmark,,,0,transitional,,,,1,,238.5,0.0000,ok
S4_hoverpairs_b_f003162.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3162,156.557,183,110,tof,2,1,-1,27,benchmark,,,0,transitional,,,,1,,230.4,0.0000,ok
S4_hoverpairs_b_f003163.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3163,156.573,6553,120,height_fused,2,1,-1,27,benchmark,,,0,transitional,,,,1,,227.7,0.0000,ok
S4_hoverpairs_b_f003164.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3164,156.607,6553,120,height_fused,2,1,-1,27,benchmark,,,0,transitional,,,,1,,225.8,0.0000,ok
S4_hoverpairs_b_f003165.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3165,156.659,6553,120,height_fused,2,1,-1,27,benchmark,,,0,transitional,,,,1,,225.2,0.0000,ok
S4_hoverpairs_b_f003166.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3166,156.689,6553,120,height_fused,2,1,-1,27,benchmark,,,0,transitional,,,,1,,228.8,0.0000,ok
S4_hoverpairs_b_f003167.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3167,156.737,6553,120,height_fused,2,1,-1,27,benchmark,,,0,transitional,,,,1,,228.4,0.0000,ok
S4_hoverpairs_b_f003168.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3168,156.749,6553,120,height_fused,2,1,-1,27,benchmark,,,0,transitional,,,,1,,227.3,0.0000,ok
S4_hoverpairs_b_f003169.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3169,156.783,6553,120,height_fused,2,1,-1,27,benchmark,,,0,transitional,,,,1,,224.7,0.0000,ok
S4_hoverpairs_b_f003170.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3170,156.871,195,120,tof,2,1,-1,27,benchmark,,,0,transitional,,,,1,,220.4,0.0000,ok
S4_hoverpairs_b_f003171.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3171,156.882,195,120,tof,2,1,-1,27,benchmark,,,0,transitional,,,,1,,226.8,0.0000,ok
S4_hoverpairs_b_f003172.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3172,156.993,6553,130,height_fused,2,1,0,27,benchmark,,,0,transitional,,,,1,,228.1,0.0000,ok
S4_hoverpairs_b_f003173.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3173,157.023,213,130,tof,2,0,0,27,benchmark,,,0,transitional,,,,1,,224.7,0.0000,ok
S4_hoverpairs_b_f003174.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3174,157.039,213,130,tof,2,0,0,27,benchmark,,,0,transitional,,,,1,,224.2,0.0000,ok
S4_hoverpairs_b_f003175.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3175,157.090,213,130,tof,2,0,0,27,benchmark,,,0,transitional,,,,1,,232.7,0.0000,ok
S4_hoverpairs_b_f003176.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3176,157.118,213,130,tof,2,0,0,27,benchmark,,,0,transitional,,,,1,,228.1,0.0000,ok
S4_hoverpairs_b_f003177.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3177,157.171,226,140,tof,2,1,-1,27,benchmark,,,0,transitional,,,,1,,227.6,0.0000,ok
S4_hoverpairs_b_f003178.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3178,157.186,226,140,tof,2,1,-1,27,benchmark,,,0,transitional,,,,1,,225.8,0.0000,ok
S4_hoverpairs_b_f003179.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3179,157.234,244,140,tof,2,1,-1,27,benchmark,,,0,transitional,,,,1,,227.4,0.0000,ok
S4_hoverpairs_b_f003180.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3180,157.248,244,140,tof,2,1,-1,27,benchmark,,,0,transitional,,,,1,,228.8,0.0000,ok
S4_hoverpairs_b_f003181.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3181,157.283,244,140,tof,2,1,-1,27,benchmark,,,0,transitional,,,,1,,233.3,0.0000,ok
S4_hoverpairs_b_f003182.jpg,S4_hoverpairs_b,S4_park_hoverpairs_20260818_180434,S4_hoverpairs_b,3182,157.318,244,140,tof,2,1,-1,27,benchmark,,,0,transitional,,,,1,,236.1,0.0000,ok
