image,flight_key,stem,role,frame_idx,t_rel,tof_cm,height_cm,yaw_deg,pitch_deg,roll_deg,battery_pct,aruco_px,gsd_at_mat_mm_px,is_anchor,segment,occ_strip_mm,occ_deployed_pct,occ_realised_pct,usable,has_car,sharpness,quality_tier,occ_realised_match_dist,occ_realised_ref_image,occ_realised_band,fully_occluded
S2_A_hoverpairs_f002256.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2256,102.647,188,160,0,2,0,90,,,0,transitional,,,,0,1,200.3,sharp,,,not_applicable,0
S2_A_hoverpairs_f002264.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2264,102.918,188,160,0,2,0,90,,,0,transitional,,,,0,1,194.8,sharp,,,not_applicable,0
S2_A_hoverpairs_f002272.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2272,103.253,193,160,0,2,0,90,,,0,transitional,,,,0,1,196.4,sharp,,,not_applicable,0
S2_A_hoverpairs_f002280.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2280,103.565,187,160,0,1,0,90,,,0,transitional,,,,0,1,203.0,sharp,,,not_applicable,0
S2_A_hoverpairs_f002288.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2288,103.850,188,160,0,1,0,90,,,0,transitional,,,,0,1,189.5,sharp,,,not_applicable,0
S2_A_hoverpairs_f002296.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2296,104.135,187,160,0,1,0,90,,,0,transitional,,,,0,1,193.8,sharp,,,not_applicable,0
S2_A_hoverpairs_f002304.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2304,104.499,186,160,0,1,0,90,,,0,transitional,,,,0,1,193.8,sharp,,,not_applicable,0
S2_A_hoverpairs_f002312.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2312,104.752,187,160,0,1,0,90,,,0,transitional,,,,0,1,194.6,sharp,,,not_applicable,0
S2_A_hoverpairs_f002320.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2320,105.050,189,160,0,1,0,90,,,0,transitional,,,,0,1,192.7,sharp,,,not_applicable,0
S2_A_hoverpairs_f002328.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2328,105.350,187,160,0,1,0,90,,,0,transitional,,,,0,1,193.9,sharp,,,not_applicable,0
S2_A_hoverpairs_f002336.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2336,105.701,189,160,0,1,0,90,,,0,transitional,,,,0,1,200.2,sharp,,,not_applicable,0
S2_A_hoverpairs_f002344.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2344,106.006,189,160,0,3,0,90,,,0,transitional,,,,0,1,200.2,sharp,,,not_applicable,0
S2_A_hoverpairs_f002352.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2352,106.284,188,160,0,3,0,90,,,0,transitional,,,,0,1,203.3,sharp,,,not_applicable,0
S2_A_hoverpairs_f002360.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2360,106.633,191,160,0,2,1,90,,,0,transitional,,,,0,1,209.8,sharp,,,not_applicable,0
S2_A_hoverpairs_f002368.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2368,106.946,188,160,0,2,1,90,,,0,transitional,,,,0,1,198.5,sharp,,,not_applicable,0
S2_A_hoverpairs_f002376.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2376,107.212,190,160,0,2,2,90,,,0,transitional,,,,0,1,191.5,sharp,,,not_applicable,0
S2_A_hoverpairs_f002384.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2384,107.514,191,160,0,2,2,90,,,0,transitional,,,,0,1,204.5,sharp,,,not_applicable,0
S2_A_hoverpairs_f002392.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2392,107.814,188,160,0,1,1,90,,,0,transitional,,,,0,1,191.1,sharp,,,not_applicable,0
S2_A_hoverpairs_f002400.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2400,108.102,186,160,0,1,2,90,,,0,transitional,,,,0,1,184.1,sharp,,,not_applicable,0
S2_A_hoverpairs_f002408.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2408,108.535,190,160,0,2,0,90,,,0,transitional,,,,0,1,197.6,sharp,,,not_applicable,0
S2_A_hoverpairs_f002416.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2416,108.798,189,160,0,1,2,90,,,0,transitional,,,,0,1,184.6,sharp,,,not_applicable,0
S2_A_hoverpairs_f002424.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2424,109.084,188,160,0,1,2,90,,,0,transitional,,,,0,1,196.8,sharp,,,not_applicable,0
S2_A_hoverpairs_f002432.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2432,114.430,186,160,0,1,2,89,,,0,transitional,,,,0,1,194.1,sharp,,,not_applicable,0
S2_A_hoverpairs_f002440.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2440,114.717,190,160,0,2,1,89,,,0,transitional,,,,0,1,195.3,sharp,,,not_applicable,0
S2_A_hoverpairs_f002448.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2448,114.968,190,160,0,2,2,89,,,0,transitional,,,,0,1,191.4,sharp,,,not_applicable,0
S2_A_hoverpairs_f002456.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2456,115.251,192,160,0,2,1,89,,,0,transitional,,,,0,1,198.0,sharp,,,not_applicable,0
S2_A_hoverpairs_f002464.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2464,115.777,188,160,0,1,1,89,,,0,transitional,,,,0,1,189.1,sharp,,,not_applicable,0
S2_A_hoverpairs_f002472.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2472,116.014,190,160,0,1,1,89,,,1,transitional,,,,0,1,190.7,sharp,,,not_applicable,0
S2_A_hoverpairs_f002480.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2480,116.302,185,160,0,2,1,89,,,1,transitional,,,,0,1,194.3,sharp,,,not_applicable,0
S2_A_hoverpairs_f002488.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2488,116.668,188,160,0,2,1,89,,,1,OCC25,54,25,,1,1,193.0,sharp,,,indeterminate,0
S2_A_hoverpairs_f002496.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2496,116.981,189,160,0,2,1,89,,,1,OCC25,54,25,,1,1,189.9,sharp,,,indeterminate,0
S2_A_hoverpairs_f002504.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2504,117.242,187,160,0,1,1,89,,,1,OCC25,54,25,,1,1,202.9,sharp,,,indeterminate,0
S2_A_hoverpairs_f002512.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2512,117.515,186,160,0,2,1,89,,,1,OCC25,54,25,,1,1,191.5,sharp,,,indeterminate,0
S2_A_hoverpairs_f002520.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2520,117.801,187,160,0,2,2,89,,,1,OCC25,54,25,,1,1,202.4,sharp,,,indeterminate,0
S2_A_hoverpairs_f002528.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2528,118.155,189,160,0,1,2,89,,,1,OCC25,54,25,,1,1,194.6,sharp,,,indeterminate,0
S2_A_hoverpairs_f002536.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2536,118.486,188,160,0,1,2,88,,,1,OCC25,54,25,,1,1,211.1,sharp,,,indeterminate,0
S2_A_hoverpairs_f002544.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2544,118.829,188,160,0,1,2,88,,,1,OCC25,54,25,,1,1,189.5,sharp,,,indeterminate,0
S2_A_hoverpairs_f002552.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2552,119.134,187,160,0,1,1,88,,,1,OCC25,54,25,,1,1,198.5,sharp,,,indeterminate,0
S2_A_hoverpairs_f002560.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2560,119.377,185,160,0,1,1,88,,,1,OCC25,54,25,,1,1,188.9,sharp,,,indeterminate,0
S2_A_hoverpairs_f002568.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2568,119.676,185,160,0,1,1,88,,,1,OCC25,54,25,,1,1,196.0,sharp,,,indeterminate,0
S2_A_hoverpairs_f002576.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2576,119.988,186,160,0,1,1,88,,,1,OCC25,54,25,,1,1,187.6,sharp,,,indeterminate,0
S2_A_hoverpairs_f002584.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2584,120.278,185,160,0,1,1,88,,,1,OCC25,54,25,,1,1,194.7,sharp,,,indeterminate,0
S2_A_hoverpairs_f002592.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2592,120.543,186,160,0,1,1,88,,,1,OCC25,54,25,,1,1,193.0,sharp,,,indeterminate,0
S2_A_hoverpairs_f002600.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2600,120.846,186,160,0,1,1,88,,,1,OCC25,54,25,,1,1,195.6,sharp,,,indeterminate,0
S2_A_hoverpairs_f002608.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2608,121.134,188,160,0,2,1,88,,,1,OCC25,54,25,,1,1,196.9,sharp,,,indeterminate,0
S2_A_hoverpairs_f002616.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2616,121.446,186,160,0,2,1,88,,,1,OCC25,54,25,,1,1,214.3,sharp,,,indeterminate,0
S2_A_hoverpairs_f002624.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2624,121.778,185,160,0,2,0,88,,,1,OCC25,54,25,,1,1,200.0,sharp,,,indeterminate,0
S2_A_hoverpairs_f002632.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2632,122.035,187,160,0,2,0,88,,,1,OCC25,54,25,,1,1,201.1,sharp,,,indeterminate,0
S2_A_hoverpairs_f002640.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2640,122.329,188,160,0,1,1,88,,,1,OCC25,54,25,,1,1,202.3,sharp,,,indeterminate,0
S2_A_hoverpairs_f002648.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2648,122.601,189,160,0,2,1,88,,,1,OCC25,54,25,,1,1,200.5,sharp,,,indeterminate,0
S2_A_hoverpairs_f002656.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2656,123.001,191,160,0,2,1,88,,,1,transitional,,,,0,1,193.6,sharp,,,not_applicable,0
S2_A_hoverpairs_f002664.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2664,123.286,192,160,0,2,1,88,,,1,transitional,,,,0,1,203.3,sharp,,,not_applicable,0
S2_A_hoverpairs_f002672.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2672,123.580,188,160,0,2,1,88,,,0,transitional,,,,0,1,200.4,sharp,,,not_applicable,0
S2_A_hoverpairs_f002680.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2680,123.901,189,160,0,2,1,88,,,0,transitional,,,,0,1,203.2,sharp,,,not_applicable,0
S2_A_hoverpairs_f002688.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2688,124.252,188,160,0,2,0,88,,,0,transitional,,,,0,1,211.8,sharp,,,not_applicable,0
S2_A_hoverpairs_f002696.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2696,124.578,188,160,0,2,1,88,,,0,transitional,,,,0,1,200.4,sharp,,,not_applicable,0
S2_A_hoverpairs_f002704.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2704,124.885,187,160,0,1,1,88,,,0,transitional,,,,0,1,202.4,sharp,,,not_applicable,0
S2_A_hoverpairs_f002712.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2712,125.175,184,160,0,1,1,88,,,0,transitional,,,,0,1,202.5,sharp,,,not_applicable,0
S2_A_hoverpairs_f002720.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2720,125.516,185,160,0,1,1,88,,,0,transitional,,,,0,1,198.1,sharp,,,not_applicable,0
S2_A_hoverpairs_f002728.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2728,125.808,186,160,0,1,1,88,,,0,transitional,,,,0,1,198.6,sharp,,,not_applicable,0
S2_A_hoverpairs_f002736.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2736,126.133,187,160,0,2,1,87,,,0,transitional,,,,0,1,198.2,sharp,,,not_applicable,0
S2_A_hoverpairs_f002744.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2744,126.449,188,160,0,1,1,87,,,0,transitional,,,,0,1,205.6,sharp,,,not_applicable,0
S2_A_hoverpairs_f002752.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2752,126.866,189,160,0,1,1,87,,,0,transitional,,,,0,1,194.4,sharp,,,not_applicable,0
S2_A_hoverpairs_f002760.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2760,127.200,189,160,0,0,1,87,,,0,transitional,,,,0,1,193.4,sharp,,,not_applicable,0
S2_A_hoverpairs_f002768.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2768,127.498,187,160,0,0,1,87,,,0,transitional,,,,0,1,206.6,sharp,,,not_applicable,0
S2_A_hoverpairs_f002776.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2776,127.818,186,160,0,1,1,87,,,0,transitional,,,,0,1,198.5,sharp,,,not_applicable,0
S2_A_hoverpairs_f002784.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2784,128.090,185,160,0,0,1,87,,,0,transitional,,,,0,1,202.3,sharp,,,not_applicable,0
S2_A_hoverpairs_f002792.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2792,128.360,188,160,0,1,0,87,,,0,transitional,,,,0,1,195.7,sharp,,,not_applicable,0
S2_A_hoverpairs_f002800.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2800,128.632,186,160,0,0,0,87,,,0,transitional,,,,0,1,188.9,sharp,,,not_applicable,0
S2_A_hoverpairs_f002808.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2808,128.895,185,160,0,0,0,87,,,0,transitional,,,,0,1,195.9,sharp,,,not_applicable,0
S2_A_hoverpairs_f002816.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2816,129.169,187,160,0,0,1,87,,,0,transitional,,,,0,1,199.8,sharp,,,not_applicable,0
S2_A_hoverpairs_f002824.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2824,129.435,186,160,0,0,0,87,,,0,transitional,,,,0,1,205.5,sharp,,,not_applicable,0
S2_A_hoverpairs_f002832.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2832,129.719,188,160,0,0,0,87,,,0,transitional,,,,0,1,210.5,sharp,,,not_applicable,0
S2_A_hoverpairs_f002840.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2840,129.979,188,160,0,1,0,87,,,0,transitional,,,,0,1,213.3,sharp,,,not_applicable,0
S2_A_hoverpairs_f002848.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2848,130.495,187,160,0,1,0,87,,,0,transitional,,,,0,1,215.5,sharp,,,not_applicable,0
S2_A_hoverpairs_f002856.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2856,131.111,187,160,0,1,1,87,,,0,transitional,,,,0,1,222.7,sharp,,,not_applicable,0
S2_A_hoverpairs_f002864.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2864,133.581,188,160,0,0,0,86,,,0,transitional,,,,0,1,215.4,sharp,,,not_applicable,0
S2_A_hoverpairs_f002872.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2872,134.001,191,160,0,0,0,86,,,0,transitional,,,,0,1,232.1,sharp,,,not_applicable,0
S2_A_hoverpairs_f002880.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2880,134.256,186,160,0,0,0,86,,,0,transitional,,,,0,1,229.8,sharp,,,not_applicable,0
S2_A_hoverpairs_f002888.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2888,134.519,189,160,0,0,0,86,,,0,transitional,,,,0,1,201.0,sharp,,,not_applicable,0
S2_A_hoverpairs_f002896.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2896,134.766,186,160,0,0,0,86,,,0,transitional,,,,0,1,202.4,sharp,,,not_applicable,0
S2_A_hoverpairs_f002904.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2904,135.036,189,160,0,0,0,86,,,0,transitional,,,,0,1,213.2,sharp,,,not_applicable,0
S2_A_hoverpairs_f002912.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2912,135.403,186,160,0,0,0,86,,,0,transitional,,,,0,1,214.5,sharp,,,not_applicable,0
S2_A_hoverpairs_f002920.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2920,135.711,189,160,0,1,0,86,,,0,transitional,,,,0,1,198.8,sharp,,,not_applicable,0
S2_A_hoverpairs_f002928.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2928,135.998,187,160,0,1,0,86,,,0,transitional,,,,0,1,212.4,sharp,,,not_applicable,0
S2_A_hoverpairs_f002936.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2936,136.299,190,160,0,1,0,86,,,0,transitional,,,,0,1,203.7,sharp,,,not_applicable,0
S2_A_hoverpairs_f002944.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2944,136.666,189,160,0,1,0,86,,,0,transitional,,,,0,1,209.7,sharp,,,not_applicable,0
S2_A_hoverpairs_f002952.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2952,136.952,189,160,0,1,0,86,,,0,transitional,,,,0,1,218.0,sharp,,,not_applicable,0
S2_A_hoverpairs_f002960.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2960,137.250,188,160,0,1,0,86,,,0,transitional,,,,0,1,203.2,sharp,,,not_applicable,0
S2_A_hoverpairs_f002968.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2968,137.537,191,160,0,0,0,86,,,0,transitional,,,,0,1,205.1,sharp,,,not_applicable,0
S2_A_hoverpairs_f002976.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2976,137.897,190,160,0,0,1,86,,,0,transitional,,,,0,1,205.4,sharp,,,not_applicable,0
S2_A_hoverpairs_f002984.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2984,138.152,188,160,0,0,1,86,,,0,transitional,,,,0,1,208.5,sharp,,,not_applicable,0
S2_A_hoverpairs_f002992.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,2992,138.387,188,160,0,0,1,86,,,0,transitional,,,,0,1,207.8,sharp,,,not_applicable,0
S2_A_hoverpairs_f003000.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,3000,138.666,189,160,0,0,1,86,,,0,transitional,,,,0,1,195.4,sharp,,,not_applicable,0
S2_A_hoverpairs_f003008.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,3008,138.934,189,160,0,0,1,86,,,0,transitional,,,,0,1,200.2,sharp,,,not_applicable,0
S2_A_hoverpairs_f003016.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,3016,139.266,187,160,0,1,1,86,,,0,transitional,,,,0,1,212.2,sharp,,,not_applicable,0
S2_A_hoverpairs_f003024.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,3024,139.569,188,160,0,1,1,86,,,0,transitional,,,,0,1,199.7,sharp,,,not_applicable,0
S2_A_hoverpairs_f003032.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,3032,139.869,188,160,0,2,0,86,,,0,transitional,,,,0,1,206.2,sharp,,,not_applicable,0
S2_A_hoverpairs_f003040.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,3040,140.213,185,160,0,2,0,86,,,0,transitional,,,,0,1,205.6,sharp,,,not_applicable,0
S2_A_hoverpairs_f003048.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,3048,140.567,189,160,0,1,1,86,,,0,transitional,,,,0,1,207.6,sharp,,,not_applicable,0
S2_A_hoverpairs_f003056.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,3056,140.937,189,160,0,1,0,86,,,0,transitional,,,,0,1,203.7,sharp,,,not_applicable,0
S2_A_hoverpairs_f003064.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,3064,141.179,186,160,0,2,0,85,,,0,transitional,,,,0,1,209.7,sharp,,,not_applicable,0
S2_A_hoverpairs_f003072.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,3072,141.450,191,160,0,2,0,85,,,0,transitional,,,,0,1,218.0,sharp,,,not_applicable,0
S2_A_hoverpairs_f003080.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,3080,141.768,189,160,0,2,0,85,,,0,transitional,,,,0,1,196.0,sharp,,,not_applicable,0
S2_A_hoverpairs_f003088.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,3088,142.096,192,160,0,2,0,85,,,0,transitional,,,,0,1,205.8,sharp,,,not_applicable,0
S2_A_hoverpairs_f003096.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,3096,142.417,188,160,0,2,0,85,,,0,transitional,,,,0,1,214.2,sharp,,,not_applicable,0
S2_A_hoverpairs_f003104.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,3104,142.701,191,160,0,2,0,85,,,0,transitional,,,,0,1,202.6,sharp,,,not_applicable,0
S2_A_hoverpairs_f003112.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,3112,143.044,191,160,0,1,0,85,,,0,transitional,,,,0,1,201.2,sharp,,,not_applicable,0
S2_A_hoverpairs_f003120.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,3120,143.349,190,160,0,1,0,85,,,0,transitional,,,,0,1,199.1,sharp,,,not_applicable,0
S2_A_hoverpairs_f003128.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,3128,143.601,190,160,0,1,1,85,,,0,transitional,,,,0,1,196.8,sharp,,,not_applicable,0
S2_A_hoverpairs_f003136.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,3136,143.919,186,160,0,1,0,85,,,0,transitional,,,,0,1,202.1,sharp,,,not_applicable,0
S2_A_hoverpairs_f003144.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,3144,144.168,187,160,0,0,0,85,,,0,transitional,,,,0,1,207.8,sharp,,,not_applicable,0
S2_A_hoverpairs_f003152.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,3152,144.484,185,160,0,1,0,85,,,0,transitional,,,,0,1,207.2,sharp,,,not_applicable,0
S2_A_hoverpairs_f003160.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,3160,144.798,186,160,0,1,0,85,,,0,transitional,,,,0,1,203.2,sharp,,,not_applicable,0
S2_A_hoverpairs_f003168.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,3168,145.096,187,160,0,1,0,85,,,0,transitional,,,,0,1,201.5,sharp,,,not_applicable,0
S2_A_hoverpairs_f003176.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,3176,145.384,187,160,0,2,0,85,,,0,transitional,,,,0,1,207.7,sharp,,,not_applicable,0
S2_A_hoverpairs_f003184.jpg,S2_A_hoverpairs,S2_futsal_hoverpairs_20260808_084337,S2_A_hoverpairs,3184,145.751,191,160,0,2,0,85,,,0,transitional,,,,0,1,207.7,sharp,,,not_applicable,0
