image,flight,target,realised,match_dist,yaw_deg,verdict,reason
S2_PAIR_occ50_f004784.jpg,S2_PAIR_occ50,rc_car,0.5057,12.15,20.0,OCCLUDED,above floor p75
S2_PAIR_occ50_f004792.jpg,S2_PAIR_occ50,rc_car,0.6226,12.25,20.0,OCCLUDED,above floor p75
S2_PAIR_occ50_f004800.jpg,S2_PAIR_occ50,rc_car,0.5957,12.58,20.0,OCCLUDED,above floor p75
S2_PAIR_occ50_f004808.jpg,S2_PAIR_occ50,rc_car,0.6016,12.93,20.0,OCCLUDED,above floor p75
S2_PAIR_occ50_f004816.jpg,S2_PAIR_occ50,rc_car,0.5392,8.87,22.0,OCCLUDED,above floor p75
S2_PAIR_occ50_f004824.jpg,S2_PAIR_occ50,rc_car,0.5830,8.06,30.0,OCCLUDED,above floor p75
S2_PAIR_occ50_f004832.jpg,S2_PAIR_occ50,rc_car,0.3758,12.91,42.0,OCCLUDED,above floor p75
S2_PAIR_occ50_f004840.jpg,S2_PAIR_occ50,rc_car,0.1345,7.46,45.0,LIGHT,"frontal, below the confident floor - light occlusion"
S2_PAIR_occ50_f004848.jpg,S2_PAIR_occ50,rc_car,0.3847,11.99,47.0,OCCLUDED,above floor p75
S2_PAIR_occ50_f004856.jpg,S2_PAIR_occ50,rc_car,0.4787,10.53,48.0,OCCLUDED,above floor p75
S2_PAIR_occ50_f004864.jpg,S2_PAIR_occ50,rc_car,0.2747,10.86,48.0,LIGHT,"frontal, below the confident floor - light occlusion"
S2_PAIR_occ50_f004872.jpg,S2_PAIR_occ50,rc_car,0.5261,11.63,48.0,OCCLUDED,above floor p75
S2_PAIR_occ50_f004904.jpg,S2_PAIR_occ50,rc_car,0.2813,12.88,47.0,LIGHT,"frontal, below the confident floor - light occlusion"
S2_PAIR_occ50_f004912.jpg,S2_PAIR_occ50,rc_car,0.3170,13.33,48.0,LIGHT,"frontal, below the confident floor - light occlusion"
S2_PAIR_occ50_f004920.jpg,S2_PAIR_occ50,rc_car,0.2552,13.35,48.0,LIGHT,"frontal, below the confident floor - light occlusion"
S2_PAIR_occ50_f004928.jpg,S2_PAIR_occ50,rc_car,0.3956,7.81,58.0,OCCLUDED,above floor p75
S2_PAIR_occ50_f004936.jpg,S2_PAIR_occ50,rc_car,0.2725,10.60,59.0,LIGHT,"frontal, below the confident floor - light occlusion"
S2_PAIR_occ50_f004944.jpg,S2_PAIR_occ50,rc_car,0.4346,10.51,59.0,OCCLUDED,above floor p75
S2_PAIR_occ50_f004952.jpg,S2_PAIR_occ50,rc_car,0.3903,10.25,59.0,OCCLUDED,above floor p75
S2_PAIR_occ50_f004960.jpg,S2_PAIR_occ50,rc_car,0.4817,8.74,59.0,OCCLUDED,above floor p75
S2_PAIR_occ50_f004968.jpg,S2_PAIR_occ50,rc_car,0.4180,10.54,59.0,OCCLUDED,above floor p75
S2_PAIR_occ50_f004976.jpg,S2_PAIR_occ50,rc_car,0.3875,10.89,59.0,OCCLUDED,above floor p75
S2_PAIR_occ50_f004984.jpg,S2_PAIR_occ50,rc_car,0.2378,11.59,59.0,LIGHT,"frontal, below the confident floor - light occlusion"
S2_PAIR_occ50_f004992.jpg,S2_PAIR_occ50,rc_car,0.2434,11.97,59.0,LIGHT,"frontal, below the confident floor - light occlusion"
S2_PAIR_occ50_f005000.jpg,S2_PAIR_occ50,rc_car,0.3293,12.29,59.0,OCCLUDED,above floor p75
S2_PAIR_occ50_f005008.jpg,S2_PAIR_occ50,rc_car,0.3889,12.74,59.0,OCCLUDED,above floor p75
S2_PAIR_occ50_f005016.jpg,S2_PAIR_occ50,rc_car,0.3016,13.22,59.0,LIGHT,"frontal, below the confident floor - light occlusion"
S2_PAIR_occ50_f005024.jpg,S2_PAIR_occ50,rc_car,0.3072,12.96,59.0,LIGHT,"frontal, below the confident floor - light occlusion"
S2_PAIR_occ50_f005032.jpg,S2_PAIR_occ50,rc_car,0.1339,13.02,59.0,LIGHT,"frontal, below the confident floor - light occlusion"
S2_PAIR_occ50_f005040.jpg,S2_PAIR_occ50,rc_car,0.0688,13.21,59.0,LIGHT,"frontal, below the confident floor - light occlusion"
S2_PAIR_occ50_f005048.jpg,S2_PAIR_occ50,rc_car,0.3016,11.05,65.0,BYPASSED,"outside frontal sector, reading within noise"
S2_PAIR_occ50_f005056.jpg,S2_PAIR_occ50,rc_car,0.0409,11.96,74.0,BYPASSED,outside frontal sector - far side of the strip
S2_PAIR_occ50_f005064.jpg,S2_PAIR_occ50,rc_car,0.1841,13.08,76.0,BYPASSED,"outside frontal sector, reading within noise"
S2_PAIR_occ50_f005072.jpg,S2_PAIR_occ50,rc_car,,14.08,80.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f005080.jpg,S2_PAIR_occ50,rc_car,,14.43,81.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f005088.jpg,S2_PAIR_occ50,rc_car,0.0000,13.41,81.0,BYPASSED,outside frontal sector - far side of the strip
S2_PAIR_occ50_f005096.jpg,S2_PAIR_occ50,rc_car,,14.39,81.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f005104.jpg,S2_PAIR_occ50,rc_car,,14.94,81.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f005112.jpg,S2_PAIR_occ50,rc_car,,15.34,81.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f005120.jpg,S2_PAIR_occ50,rc_car,,14.30,81.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f005128.jpg,S2_PAIR_occ50,rc_car,,15.28,81.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f005136.jpg,S2_PAIR_occ50,rc_car,0.0000,11.41,84.0,BYPASSED,outside frontal sector - far side of the strip
S2_PAIR_occ50_f005144.jpg,S2_PAIR_occ50,rc_car,0.0000,12.57,91.0,BYPASSED,outside frontal sector - far side of the strip
S2_PAIR_occ50_f005152.jpg,S2_PAIR_occ50,rc_car,0.0000,8.92,95.0,BYPASSED,outside frontal sector - far side of the strip
S2_PAIR_occ50_f005160.jpg,S2_PAIR_occ50,rc_car,,15.98,104.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f005168.jpg,S2_PAIR_occ50,rc_car,,16.35,104.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f005176.jpg,S2_PAIR_occ50,rc_car,,16.16,104.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f005184.jpg,S2_PAIR_occ50,rc_car,,15.77,104.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f005192.jpg,S2_PAIR_occ50,rc_car,,15.95,104.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f005200.jpg,S2_PAIR_occ50,rc_car,,16.12,104.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f005208.jpg,S2_PAIR_occ50,rc_car,,16.50,105.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f005216.jpg,S2_PAIR_occ50,rc_car,,18.11,105.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f005224.jpg,S2_PAIR_occ50,rc_car,,19.63,105.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f005240.jpg,S2_PAIR_occ50,rc_car,0.0000,13.91,126.0,BYPASSED,outside frontal sector - far side of the strip
S2_PAIR_occ50_f005248.jpg,S2_PAIR_occ50,rc_car,0.0000,13.12,126.0,BYPASSED,outside frontal sector - far side of the strip
S2_PAIR_occ50_f005256.jpg,S2_PAIR_occ50,rc_car,0.0000,13.42,126.0,BYPASSED,outside frontal sector - far side of the strip
S2_PAIR_occ50_f005264.jpg,S2_PAIR_occ50,rc_car,0.0000,13.46,126.0,BYPASSED,outside frontal sector - far side of the strip
S2_PAIR_occ50_f005272.jpg,S2_PAIR_occ50,rc_car,0.0136,13.09,127.0,BYPASSED,outside frontal sector - far side of the strip
S2_PAIR_occ50_f005280.jpg,S2_PAIR_occ50,rc_car,0.0000,12.85,127.0,BYPASSED,outside frontal sector - far side of the strip
S2_PAIR_occ50_f005288.jpg,S2_PAIR_occ50,rc_car,0.0000,12.00,127.0,BYPASSED,outside frontal sector - far side of the strip
S2_PAIR_occ50_f005296.jpg,S2_PAIR_occ50,rc_car,0.0281,12.10,127.0,BYPASSED,outside frontal sector - far side of the strip
S2_PAIR_occ50_f005304.jpg,S2_PAIR_occ50,rc_car,0.0000,12.42,127.0,BYPASSED,outside frontal sector - far side of the strip
S2_PAIR_occ50_f005312.jpg,S2_PAIR_occ50,rc_car,0.0077,13.02,126.0,BYPASSED,outside frontal sector - far side of the strip
S2_PAIR_occ50_f005320.jpg,S2_PAIR_occ50,rc_car,0.0000,13.69,126.0,BYPASSED,outside frontal sector - far side of the strip
S2_PAIR_occ50_f005328.jpg,S2_PAIR_occ50,rc_car,,14.29,127.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f005336.jpg,S2_PAIR_occ50,rc_car,,15.04,127.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f005344.jpg,S2_PAIR_occ50,rc_car,,15.49,127.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f005352.jpg,S2_PAIR_occ50,rc_car,,15.37,127.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f005360.jpg,S2_PAIR_occ50,rc_car,,15.53,127.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f005368.jpg,S2_PAIR_occ50,rc_car,,16.18,127.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f005376.jpg,S2_PAIR_occ50,rc_car,0.0000,10.90,131.0,BYPASSED,outside frontal sector - far side of the strip
S2_PAIR_occ50_f005384.jpg,S2_PAIR_occ50,rc_car,0.0000,12.04,141.0,BYPASSED,outside frontal sector - far side of the strip
S2_PAIR_occ50_f005392.jpg,S2_PAIR_occ50,rc_car,0.0012,7.07,146.0,BYPASSED,outside frontal sector - far side of the strip
S2_PAIR_occ50_f005400.jpg,S2_PAIR_occ50,rc_car,0.0000,12.14,149.0,BYPASSED,outside frontal sector - far side of the strip
S2_PAIR_occ50_f005408.jpg,S2_PAIR_occ50,rc_car,0.0785,12.45,149.0,BYPASSED,outside frontal sector - far side of the strip
S2_PAIR_occ50_f005416.jpg,S2_PAIR_occ50,rc_car,0.1212,11.50,149.0,BYPASSED,outside frontal sector - far side of the strip
S2_PAIR_occ50_f005424.jpg,S2_PAIR_occ50,rc_car,0.0775,11.35,149.0,BYPASSED,outside frontal sector - far side of the strip
S2_PAIR_occ50_f005432.jpg,S2_PAIR_occ50,rc_car,0.0000,12.54,149.0,BYPASSED,outside frontal sector - far side of the strip
S2_PAIR_occ50_f005440.jpg,S2_PAIR_occ50,rc_car,0.0237,12.07,149.0,BYPASSED,outside frontal sector - far side of the strip
S2_PAIR_occ50_f005448.jpg,S2_PAIR_occ50,rc_car,0.0000,11.54,149.0,BYPASSED,outside frontal sector - far side of the strip
S2_PAIR_occ50_f005456.jpg,S2_PAIR_occ50,rc_car,0.0000,11.54,149.0,BYPASSED,outside frontal sector - far side of the strip
S2_PAIR_occ50_f005464.jpg,S2_PAIR_occ50,rc_car,0.0000,11.60,149.0,BYPASSED,outside frontal sector - far side of the strip
S2_PAIR_occ50_f005472.jpg,S2_PAIR_occ50,rc_car,0.0000,11.39,149.0,BYPASSED,outside frontal sector - far side of the strip
S2_PAIR_occ50_f005480.jpg,S2_PAIR_occ50,rc_car,0.0000,11.03,149.0,BYPASSED,outside frontal sector - far side of the strip
S2_PAIR_occ50_f005488.jpg,S2_PAIR_occ50,rc_car,0.0000,10.79,149.0,BYPASSED,outside frontal sector - far side of the strip
S2_PAIR_occ50_f005496.jpg,S2_PAIR_occ50,rc_car,0.0000,10.64,149.0,BYPASSED,outside frontal sector - far side of the strip
S2_PAIR_occ50_f005504.jpg,S2_PAIR_occ50,rc_car,0.0000,9.96,149.0,BYPASSED,outside frontal sector - far side of the strip
S2_PAIR_occ50_f005512.jpg,S2_PAIR_occ50,rc_car,0.0000,10.02,149.0,BYPASSED,outside frontal sector - far side of the strip
S2_PAIR_occ50_f005520.jpg,S2_PAIR_occ50,rc_car,0.0000,10.26,149.0,BYPASSED,outside frontal sector - far side of the strip
S2_PAIR_occ50_f005528.jpg,S2_PAIR_occ50,rc_car,0.2815,11.32,149.0,BYPASSED,"outside frontal sector, reading within noise"
S2_PAIR_occ50_f005536.jpg,S2_PAIR_occ50,rc_car,0.2103,13.29,149.0,BYPASSED,"outside frontal sector, reading within noise"
S2_PAIR_occ50_f005544.jpg,S2_PAIR_occ50,rc_car,,16.64,159.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f005552.jpg,S2_PAIR_occ50,rc_car,0.1801,9.33,164.0,BYPASSED,"outside frontal sector, reading within noise"
S2_PAIR_occ50_f005560.jpg,S2_PAIR_occ50,rc_car,,15.75,174.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f005568.jpg,S2_PAIR_occ50,rc_car,0.4572,12.76,177.0,OCCLUDED,above floor p75
S2_PAIR_occ50_f005576.jpg,S2_PAIR_occ50,rc_car,0.1188,13.16,177.0,BYPASSED,outside frontal sector - far side of the strip
S2_PAIR_occ50_f005584.jpg,S2_PAIR_occ50,rc_car,0.1436,12.91,177.0,BYPASSED,outside frontal sector - far side of the strip
S2_PAIR_occ50_f005592.jpg,S2_PAIR_occ50,rc_car,0.1196,12.75,177.0,BYPASSED,outside frontal sector - far side of the strip
S2_PAIR_occ50_f005600.jpg,S2_PAIR_occ50,rc_car,0.1875,12.74,177.0,BYPASSED,"outside frontal sector, reading within noise"
S2_PAIR_occ50_f005608.jpg,S2_PAIR_occ50,rc_car,0.1488,12.84,177.0,BYPASSED,"outside frontal sector, reading within noise"
S2_PAIR_occ50_f005616.jpg,S2_PAIR_occ50,rc_car,0.1427,12.95,177.0,BYPASSED,outside frontal sector - far side of the strip
S2_PAIR_occ50_f005624.jpg,S2_PAIR_occ50,rc_car,0.1749,13.43,177.0,BYPASSED,"outside frontal sector, reading within noise"
S2_PAIR_occ50_f005632.jpg,S2_PAIR_occ50,rc_car,,14.60,177.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f005640.jpg,S2_PAIR_occ50,rc_car,,15.81,177.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f005648.jpg,S2_PAIR_occ50,rc_car,,17.08,177.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f005656.jpg,S2_PAIR_occ50,rc_car,,16.88,177.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f005664.jpg,S2_PAIR_occ50,rc_car,,16.18,177.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f005672.jpg,S2_PAIR_occ50,rc_car,,14.99,177.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f005680.jpg,S2_PAIR_occ50,rc_car,0.0428,13.92,177.0,BYPASSED,outside frontal sector - far side of the strip
S2_PAIR_occ50_f005688.jpg,S2_PAIR_occ50,rc_car,0.0098,13.23,177.0,BYPASSED,outside frontal sector - far side of the strip
S2_PAIR_occ50_f005696.jpg,S2_PAIR_occ50,rc_car,0.0067,12.53,177.0,BYPASSED,outside frontal sector - far side of the strip
S2_PAIR_occ50_f005704.jpg,S2_PAIR_occ50,rc_car,0.4018,12.09,177.0,OCCLUDED,above floor p75
S2_PAIR_occ50_f005712.jpg,S2_PAIR_occ50,rc_car,0.5252,11.87,177.0,OCCLUDED,above floor p75
S2_PAIR_occ50_f005720.jpg,S2_PAIR_occ50,rc_car,0.5062,12.15,177.0,OCCLUDED,above floor p75
S2_PAIR_occ50_f005728.jpg,S2_PAIR_occ50,rc_car,,15.58,179.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f005736.jpg,S2_PAIR_occ50,rc_car,0.3689,12.85,-173.0,OCCLUDED,above floor p75
S2_PAIR_occ50_f005744.jpg,S2_PAIR_occ50,rc_car,0.0714,10.98,-164.0,BYPASSED,outside frontal sector - far side of the strip
S2_PAIR_occ50_f005752.jpg,S2_PAIR_occ50,rc_car,,14.36,-154.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f005760.jpg,S2_PAIR_occ50,rc_car,,18.30,-152.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f005768.jpg,S2_PAIR_occ50,rc_car,,20.11,-151.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f005776.jpg,S2_PAIR_occ50,rc_car,,19.25,-151.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f005784.jpg,S2_PAIR_occ50,rc_car,,18.28,-152.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f005792.jpg,S2_PAIR_occ50,rc_car,,15.47,-151.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f005800.jpg,S2_PAIR_occ50,rc_car,,14.74,-151.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f005808.jpg,S2_PAIR_occ50,rc_car,,14.50,-151.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f005816.jpg,S2_PAIR_occ50,rc_car,0.0246,13.95,-151.0,BYPASSED,outside frontal sector - far side of the strip
S2_PAIR_occ50_f005824.jpg,S2_PAIR_occ50,rc_car,0.0933,13.05,-151.0,BYPASSED,outside frontal sector - far side of the strip
S2_PAIR_occ50_f005832.jpg,S2_PAIR_occ50,rc_car,0.0000,12.54,-151.0,BYPASSED,outside frontal sector - far side of the strip
S2_PAIR_occ50_f005840.jpg,S2_PAIR_occ50,rc_car,0.0000,11.86,-151.0,BYPASSED,outside frontal sector - far side of the strip
S2_PAIR_occ50_f005848.jpg,S2_PAIR_occ50,rc_car,0.0371,10.97,-151.0,BYPASSED,outside frontal sector - far side of the strip
S2_PAIR_occ50_f005856.jpg,S2_PAIR_occ50,rc_car,0.0000,10.93,-151.0,BYPASSED,outside frontal sector - far side of the strip
S2_PAIR_occ50_f005864.jpg,S2_PAIR_occ50,rc_car,0.0385,12.36,-151.0,BYPASSED,outside frontal sector - far side of the strip
S2_PAIR_occ50_f005872.jpg,S2_PAIR_occ50,rc_car,0.0448,12.28,-151.0,BYPASSED,outside frontal sector - far side of the strip
S2_PAIR_occ50_f005880.jpg,S2_PAIR_occ50,rc_car,0.4612,12.19,-151.0,OCCLUDED,above floor p75
S2_PAIR_occ50_f005888.jpg,S2_PAIR_occ50,rc_car,0.2044,12.95,-151.0,BYPASSED,"outside frontal sector, reading within noise"
S2_PAIR_occ50_f005896.jpg,S2_PAIR_occ50,rc_car,0.3093,13.82,-151.0,BYPASSED,"outside frontal sector, reading within noise"
S2_PAIR_occ50_f005904.jpg,S2_PAIR_occ50,rc_car,0.1601,13.51,-151.0,BYPASSED,"outside frontal sector, reading within noise"
S2_PAIR_occ50_f005912.jpg,S2_PAIR_occ50,rc_car,0.2715,13.90,-151.0,BYPASSED,"outside frontal sector, reading within noise"
S2_PAIR_occ50_f005920.jpg,S2_PAIR_occ50,rc_car,0.1385,13.10,-147.0,BYPASSED,outside frontal sector - far side of the strip
S2_PAIR_occ50_f005928.jpg,S2_PAIR_occ50,rc_car,,16.93,-141.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f005936.jpg,S2_PAIR_occ50,rc_car,,16.49,-133.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f005944.jpg,S2_PAIR_occ50,rc_car,0.2735,13.82,-126.0,BYPASSED,"outside frontal sector, reading within noise"
S2_PAIR_occ50_f005952.jpg,S2_PAIR_occ50,rc_car,0.1353,13.73,-126.0,BYPASSED,outside frontal sector - far side of the strip
S2_PAIR_occ50_f005960.jpg,S2_PAIR_occ50,rc_car,0.2738,13.73,-126.0,BYPASSED,"outside frontal sector, reading within noise"
S2_PAIR_occ50_f005968.jpg,S2_PAIR_occ50,rc_car,0.0000,12.29,-126.0,BYPASSED,outside frontal sector - far side of the strip
S2_PAIR_occ50_f005976.jpg,S2_PAIR_occ50,rc_car,0.2819,13.52,-126.0,BYPASSED,"outside frontal sector, reading within noise"
S2_PAIR_occ50_f005984.jpg,S2_PAIR_occ50,rc_car,,14.83,-127.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f005992.jpg,S2_PAIR_occ50,rc_car,,14.71,-122.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f006000.jpg,S2_PAIR_occ50,rc_car,,14.35,-115.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f006008.jpg,S2_PAIR_occ50,rc_car,,14.73,-107.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f006016.jpg,S2_PAIR_occ50,rc_car,,14.75,-103.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f006024.jpg,S2_PAIR_occ50,rc_car,,14.42,-103.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f006032.jpg,S2_PAIR_occ50,rc_car,0.0586,13.36,-104.0,BYPASSED,outside frontal sector - far side of the strip
S2_PAIR_occ50_f006040.jpg,S2_PAIR_occ50,rc_car,0.0637,13.09,-104.0,BYPASSED,outside frontal sector - far side of the strip
S2_PAIR_occ50_f006048.jpg,S2_PAIR_occ50,rc_car,0.0000,13.87,-104.0,BYPASSED,outside frontal sector - far side of the strip
S2_PAIR_occ50_f006056.jpg,S2_PAIR_occ50,rc_car,,14.08,-104.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f006064.jpg,S2_PAIR_occ50,rc_car,,14.64,-104.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f006072.jpg,S2_PAIR_occ50,rc_car,,14.88,-104.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f006080.jpg,S2_PAIR_occ50,rc_car,,15.29,-104.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f006088.jpg,S2_PAIR_occ50,rc_car,,15.12,-103.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f006096.jpg,S2_PAIR_occ50,rc_car,,15.67,-94.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f006104.jpg,S2_PAIR_occ50,rc_car,,16.13,-86.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f006144.jpg,S2_PAIR_occ50,rc_car,,18.03,-84.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f006152.jpg,S2_PAIR_occ50,rc_car,,18.21,-84.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f006160.jpg,S2_PAIR_occ50,rc_car,,18.29,-84.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f006168.jpg,S2_PAIR_occ50,rc_car,,18.15,-84.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f006176.jpg,S2_PAIR_occ50,rc_car,,18.03,-84.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f006184.jpg,S2_PAIR_occ50,rc_car,,17.89,-84.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f006192.jpg,S2_PAIR_occ50,rc_car,,17.76,-84.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f006200.jpg,S2_PAIR_occ50,rc_car,,17.98,-84.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f006208.jpg,S2_PAIR_occ50,rc_car,,17.97,-84.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f006216.jpg,S2_PAIR_occ50,rc_car,,18.29,-84.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f006224.jpg,S2_PAIR_occ50,rc_car,,18.56,-84.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f006232.jpg,S2_PAIR_occ50,rc_car,,18.85,-84.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f006240.jpg,S2_PAIR_occ50,rc_car,,18.80,-84.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f006248.jpg,S2_PAIR_occ50,rc_car,,18.62,-84.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f006256.jpg,S2_PAIR_occ50,rc_car,,18.72,-84.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f006264.jpg,S2_PAIR_occ50,rc_car,,18.81,-84.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f006272.jpg,S2_PAIR_occ50,rc_car,,18.69,-84.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f006280.jpg,S2_PAIR_occ50,rc_car,,17.75,-84.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f006288.jpg,S2_PAIR_occ50,rc_car,,17.75,-84.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f006296.jpg,S2_PAIR_occ50,rc_car,,17.87,-84.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f006304.jpg,S2_PAIR_occ50,rc_car,,17.43,-84.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f006312.jpg,S2_PAIR_occ50,rc_car,,17.49,-84.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f006320.jpg,S2_PAIR_occ50,rc_car,,17.43,-84.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f006328.jpg,S2_PAIR_occ50,rc_car,,17.29,-84.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f006336.jpg,S2_PAIR_occ50,rc_car,,17.18,-84.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f006344.jpg,S2_PAIR_occ50,rc_car,,17.19,-83.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f006352.jpg,S2_PAIR_occ50,rc_car,,17.07,-84.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f006360.jpg,S2_PAIR_occ50,rc_car,,17.00,-84.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f006368.jpg,S2_PAIR_occ50,rc_car,,16.89,-84.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f006376.jpg,S2_PAIR_occ50,rc_car,,16.81,-84.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f006384.jpg,S2_PAIR_occ50,rc_car,,16.99,-84.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f006392.jpg,S2_PAIR_occ50,rc_car,,17.67,-84.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f006416.jpg,S2_PAIR_occ50,rc_car,,20.28,-73.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f006424.jpg,S2_PAIR_occ50,rc_car,,16.29,-65.0,AMBIGUOUS,no viewpoint-matched clean frame
S2_PAIR_occ50_f006432.jpg,S2_PAIR_occ50,rc_car,,15.58,-60.0,AMBIGUOUS,no viewpoint-matched clean frame
