image,flight_key,frame_idx,n_boxes,classes,quality_flag,manifest_quality,capture_class,height_cm,occ_deployed_pct
S4_hoverpairs_a_f002265.jpg,S4_hoverpairs_a,2265,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,500,
S4_hoverpairs_a_f002274.jpg,S4_hoverpairs_a,2274,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,500,
S4_hoverpairs_a_f002282.jpg,S4_hoverpairs_a,2282,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,500,
S4_hoverpairs_a_f002290.jpg,S4_hoverpairs_a,2290,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,500,
S4_hoverpairs_a_f002298.jpg,S4_hoverpairs_a,2298,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,500,
S4_hoverpairs_a_f002306.jpg,S4_hoverpairs_a,2306,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,500,
S4_hoverpairs_a_f002315.jpg,S4_hoverpairs_a,2315,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,510,
S4_hoverpairs_a_f002324.jpg,S4_hoverpairs_a,2324,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,510,
S4_hoverpairs_a_f002333.jpg,S4_hoverpairs_a,2333,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,500,
S4_hoverpairs_a_f002342.jpg,S4_hoverpairs_a,2342,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,500,
S4_hoverpairs_a_f002351.jpg,S4_hoverpairs_a,2351,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,500,
S4_hoverpairs_a_f002360.jpg,S4_hoverpairs_a,2360,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,500,
S4_hoverpairs_a_f002368.jpg,S4_hoverpairs_a,2368,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,510,
S4_hoverpairs_a_f002376.jpg,S4_hoverpairs_a,2376,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,510,
S4_hoverpairs_a_f002383.jpg,S4_hoverpairs_a,2383,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,520,
S4_hoverpairs_a_f002390.jpg,S4_hoverpairs_a,2390,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,520,
S4_hoverpairs_a_f002397.jpg,S4_hoverpairs_a,2397,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,520,
S4_hoverpairs_a_f002404.jpg,S4_hoverpairs_a,2404,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,530,
S4_hoverpairs_a_f002412.jpg,S4_hoverpairs_a,2412,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,530,
S4_hoverpairs_a_f002419.jpg,S4_hoverpairs_a,2419,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,540,
S4_hoverpairs_a_f002428.jpg,S4_hoverpairs_a,2428,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,550,
S4_hoverpairs_a_f002435.jpg,S4_hoverpairs_a,2435,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,550,
S4_hoverpairs_a_f002443.jpg,S4_hoverpairs_a,2443,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,550,
S4_hoverpairs_a_f002451.jpg,S4_hoverpairs_a,2451,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,550,
S4_hoverpairs_a_f002459.jpg,S4_hoverpairs_a,2459,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,560,
S4_hoverpairs_a_f002467.jpg,S4_hoverpairs_a,2467,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,560,
S4_hoverpairs_a_f002475.jpg,S4_hoverpairs_a,2475,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,570,
S4_hoverpairs_a_f002483.jpg,S4_hoverpairs_a,2483,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,570,
S4_hoverpairs_a_f002491.jpg,S4_hoverpairs_a,2491,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,580,
S4_hoverpairs_a_f002499.jpg,S4_hoverpairs_a,2499,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,590,
S4_hoverpairs_a_f002507.jpg,S4_hoverpairs_a,2507,0,none,confirmed_empty,ok,benchmark,590,
S4_hoverpairs_a_f002516.jpg,S4_hoverpairs_a,2516,0,none,confirmed_empty,ok,benchmark,590,
S4_hoverpairs_a_f002524.jpg,S4_hoverpairs_a,2524,0,none,confirmed_empty,ok,benchmark,590,
S4_hoverpairs_a_f002533.jpg,S4_hoverpairs_a,2533,0,none,confirmed_empty,ok,benchmark,590,
S4_hoverpairs_a_f002541.jpg,S4_hoverpairs_a,2541,0,none,confirmed_empty,ok,benchmark,590,
S4_hoverpairs_a_f002549.jpg,S4_hoverpairs_a,2549,0,none,confirmed_empty,ok,benchmark,590,
S4_hoverpairs_a_f002557.jpg,S4_hoverpairs_a,2557,0,none,confirmed_empty,ok,benchmark,590,
S4_hoverpairs_a_f002565.jpg,S4_hoverpairs_a,2565,0,none,confirmed_empty,ok,benchmark,590,
S4_hoverpairs_a_f002573.jpg,S4_hoverpairs_a,2573,0,none,confirmed_empty,ok,benchmark,590,
S4_hoverpairs_a_f002581.jpg,S4_hoverpairs_a,2581,0,none,confirmed_empty,ok,benchmark,590,
S4_hoverpairs_a_f002588.jpg,S4_hoverpairs_a,2588,0,none,confirmed_empty,ok,benchmark,590,
S4_hoverpairs_a_f002596.jpg,S4_hoverpairs_a,2596,0,none,confirmed_empty,ok,benchmark,590,
S4_hoverpairs_a_f002604.jpg,S4_hoverpairs_a,2604,0,none,confirmed_empty,ok,benchmark,580,
S4_hoverpairs_a_f002612.jpg,S4_hoverpairs_a,2612,0,none,confirmed_empty,ok,benchmark,570,
S4_hoverpairs_a_f002621.jpg,S4_hoverpairs_a,2621,0,none,confirmed_empty,ok,benchmark,560,
S4_hoverpairs_a_f002630.jpg,S4_hoverpairs_a,2630,0,none,confirmed_empty,ok,benchmark,560,
S4_hoverpairs_a_f002638.jpg,S4_hoverpairs_a,2638,0,none,confirmed_empty,ok,benchmark,550,
S4_hoverpairs_a_f002647.jpg,S4_hoverpairs_a,2647,0,none,confirmed_empty,ok,benchmark,560,
S4_hoverpairs_a_f002655.jpg,S4_hoverpairs_a,2655,0,none,confirmed_empty,ok,benchmark,560,
S4_hoverpairs_a_f002663.jpg,S4_hoverpairs_a,2663,0,none,confirmed_empty,ok,benchmark,560,
S4_hoverpairs_a_f002672.jpg,S4_hoverpairs_a,2672,0,none,confirmed_empty,ok,benchmark,560,
S4_hoverpairs_a_f002681.jpg,S4_hoverpairs_a,2681,0,none,confirmed_empty,ok,benchmark,560,
S4_hoverpairs_a_f002690.jpg,S4_hoverpairs_a,2690,0,none,confirmed_empty,ok,benchmark,560,
S4_hoverpairs_a_f002699.jpg,S4_hoverpairs_a,2699,0,none,confirmed_empty,ok,benchmark,560,
S4_hoverpairs_a_f002708.jpg,S4_hoverpairs_a,2708,0,none,confirmed_empty,ok,benchmark,560,
S4_hoverpairs_a_f002714.jpg,S4_hoverpairs_a,2714,0,none,confirmed_empty,ok,benchmark,560,
S4_hoverpairs_a_f002720.jpg,S4_hoverpairs_a,2720,0,none,confirmed_empty,ok,benchmark,560,
S4_hoverpairs_a_f002726.jpg,S4_hoverpairs_a,2726,0,none,confirmed_empty,ok,benchmark,570,
S4_hoverpairs_a_f002730.jpg,S4_hoverpairs_a,2730,0,none,confirmed_empty,ok,benchmark,560,
S4_hoverpairs_a_f002734.jpg,S4_hoverpairs_a,2734,0,none,confirmed_empty,ok,benchmark,560,
S4_hoverpairs_a_f002739.jpg,S4_hoverpairs_a,2739,0,none,confirmed_empty,ok,benchmark,560,
S4_hoverpairs_a_f002743.jpg,S4_hoverpairs_a,2743,0,none,confirmed_empty,ok,benchmark,560,
S4_hoverpairs_a_f002747.jpg,S4_hoverpairs_a,2747,0,none,confirmed_empty,ok,benchmark,550,
S4_hoverpairs_a_f002752.jpg,S4_hoverpairs_a,2752,0,none,confirmed_empty,ok,benchmark,550,
S4_hoverpairs_a_f002757.jpg,S4_hoverpairs_a,2757,0,none,confirmed_empty,ok,benchmark,550,
S4_hoverpairs_a_f002764.jpg,S4_hoverpairs_a,2764,0,none,confirmed_empty,ok,benchmark,550,
S4_hoverpairs_a_f002770.jpg,S4_hoverpairs_a,2770,0,none,confirmed_empty,ok,benchmark,550,
S4_hoverpairs_a_f002777.jpg,S4_hoverpairs_a,2777,0,none,confirmed_empty,ok,benchmark,560,
S4_hoverpairs_a_f002785.jpg,S4_hoverpairs_a,2785,0,none,confirmed_empty,ok,benchmark,560,
S4_hoverpairs_a_f002791.jpg,S4_hoverpairs_a,2791,0,none,ok,ok,benchmark,560,
S4_hoverpairs_a_f002796.jpg,S4_hoverpairs_a,2796,0,none,ok,ok,benchmark,560,
S4_hoverpairs_a_f002797.jpg,S4_hoverpairs_a,2797,0,none,confirmed_empty,ok,benchmark,560,
S4_hoverpairs_a_f002802.jpg,S4_hoverpairs_a,2802,0,none,confirmed_empty,ok,benchmark,560,
S4_hoverpairs_a_f002809.jpg,S4_hoverpairs_a,2809,0,none,confirmed_empty,ok,benchmark,560,
S4_hoverpairs_a_f002816.jpg,S4_hoverpairs_a,2816,0,none,confirmed_empty,ok,benchmark,560,
S4_hoverpairs_a_f002824.jpg,S4_hoverpairs_a,2824,0,none,confirmed_empty,ok,benchmark,560,
S4_hoverpairs_a_f002831.jpg,S4_hoverpairs_a,2831,0,none,confirmed_empty,ok,benchmark,560,
S4_hoverpairs_a_f002840.jpg,S4_hoverpairs_a,2840,0,none,confirmed_empty,ok,benchmark,570,
S4_hoverpairs_a_f002849.jpg,S4_hoverpairs_a,2849,0,none,confirmed_empty,ok,benchmark,560,
S4_hoverpairs_a_f002857.jpg,S4_hoverpairs_a,2857,0,none,confirmed_empty,ok,benchmark,560,
S4_hoverpairs_a_f002866.jpg,S4_hoverpairs_a,2866,0,none,confirmed_empty,ok,benchmark,560,
S4_hoverpairs_a_f002873.jpg,S4_hoverpairs_a,2873,0,none,confirmed_empty,ok,benchmark,550,
S4_sizesweep_b_f000000.jpg,S4_sizesweep_b,0,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,0,
S4_sizesweep_b_f000011.jpg,S4_sizesweep_b,11,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,0,
S4_sizesweep_b_f000020.jpg,S4_sizesweep_b,20,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,0,
S4_sizesweep_b_f000027.jpg,S4_sizesweep_b,27,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,0,
S4_sizesweep_b_f000035.jpg,S4_sizesweep_b,35,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,0,
S4_sizesweep_b_f000043.jpg,S4_sizesweep_b,43,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,0,
S4_sizesweep_b_f000050.jpg,S4_sizesweep_b,50,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,0,
S4_sizesweep_b_f000056.jpg,S4_sizesweep_b,56,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,0,
S4_sizesweep_b_f000062.jpg,S4_sizesweep_b,62,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,0,
S4_sizesweep_b_f000064.jpg,S4_sizesweep_b,64,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,0,
S4_sizesweep_b_f000073.jpg,S4_sizesweep_b,73,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,0,
S4_sizesweep_b_f000082.jpg,S4_sizesweep_b,82,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,0,
S4_sizesweep_b_f000090.jpg,S4_sizesweep_b,90,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,0,
S4_sizesweep_b_f000098.jpg,S4_sizesweep_b,98,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,30,
S4_sizesweep_b_f000106.jpg,S4_sizesweep_b,106,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,50,
S4_sizesweep_b_f000115.jpg,S4_sizesweep_b,115,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,60,
S4_sizesweep_b_f000123.jpg,S4_sizesweep_b,123,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,60,
S4_sizesweep_b_f000131.jpg,S4_sizesweep_b,131,0,none,bad_frame,green_corrupt,benchmark,70,
S4_sizesweep_b_f000140.jpg,S4_sizesweep_b,140,0,none,bad_frame,green_corrupt,benchmark,70,
S4_sizesweep_b_f000148.jpg,S4_sizesweep_b,148,0,none,bad_frame,green_corrupt,benchmark,70,
S4_sizesweep_b_f000157.jpg,S4_sizesweep_b,157,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,70,
S4_sizesweep_b_f000164.jpg,S4_sizesweep_b,164,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,70,
S4_sizesweep_b_f000172.jpg,S4_sizesweep_b,172,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,70,
S4_sizesweep_b_f000181.jpg,S4_sizesweep_b,181,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,70,
S4_sizesweep_b_f000190.jpg,S4_sizesweep_b,190,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,70,
S4_sizesweep_b_f000199.jpg,S4_sizesweep_b,199,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,60,
S4_sizesweep_b_f000208.jpg,S4_sizesweep_b,208,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,60,
S4_sizesweep_b_f000217.jpg,S4_sizesweep_b,217,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,70,
S4_sizesweep_b_f000227.jpg,S4_sizesweep_b,227,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,70,
S4_sizesweep_b_f000236.jpg,S4_sizesweep_b,236,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,70,
S4_sizesweep_b_f000245.jpg,S4_sizesweep_b,245,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,70,
S4_sizesweep_b_f000255.jpg,S4_sizesweep_b,255,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,60,
S4_sizesweep_b_f000263.jpg,S4_sizesweep_b,263,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,60,
S4_sizesweep_b_f000272.jpg,S4_sizesweep_b,272,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,60,
S4_sizesweep_b_f000281.jpg,S4_sizesweep_b,281,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,60,
S4_sizesweep_b_f000290.jpg,S4_sizesweep_b,290,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,60,
S4_sizesweep_b_f000299.jpg,S4_sizesweep_b,299,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,60,
S4_sizesweep_b_f000308.jpg,S4_sizesweep_b,308,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,70,
S4_sizesweep_b_f000317.jpg,S4_sizesweep_b,317,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,80,
S4_sizesweep_b_f000326.jpg,S4_sizesweep_b,326,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,90,
S4_sizesweep_b_f000335.jpg,S4_sizesweep_b,335,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,100,
S4_sizesweep_b_f000344.jpg,S4_sizesweep_b,344,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,110,
S4_sizesweep_b_f000353.jpg,S4_sizesweep_b,353,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,120,
S4_sizesweep_b_f000362.jpg,S4_sizesweep_b,362,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,120,
S4_sizesweep_b_f000371.jpg,S4_sizesweep_b,371,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,130,
S4_sizesweep_b_f000380.jpg,S4_sizesweep_b,380,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,140,
S4_sizesweep_b_f000389.jpg,S4_sizesweep_b,389,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,140,
S4_sizesweep_b_f000398.jpg,S4_sizesweep_b,398,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,140,
S4_sizesweep_b_f000406.jpg,S4_sizesweep_b,406,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,140,
S4_sizesweep_b_f000415.jpg,S4_sizesweep_b,415,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,140,
S4_sizesweep_b_f000423.jpg,S4_sizesweep_b,423,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,140,
S4_sizesweep_b_f000432.jpg,S4_sizesweep_b,432,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,140,
S4_sizesweep_b_f000441.jpg,S4_sizesweep_b,441,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,140,
S4_sizesweep_b_f000450.jpg,S4_sizesweep_b,450,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,140,
S4_sizesweep_b_f000460.jpg,S4_sizesweep_b,460,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,140,
S4_sizesweep_b_f000470.jpg,S4_sizesweep_b,470,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,140,
S4_sizesweep_b_f000479.jpg,S4_sizesweep_b,479,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,140,
S4_sizesweep_b_f000488.jpg,S4_sizesweep_b,488,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,140,
S4_sizesweep_b_f000496.jpg,S4_sizesweep_b,496,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,140,
S4_sizesweep_b_f000505.jpg,S4_sizesweep_b,505,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,140,
S4_sizesweep_b_f000513.jpg,S4_sizesweep_b,513,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,150,
S4_sizesweep_b_f000522.jpg,S4_sizesweep_b,522,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,160,
S4_sizesweep_b_f000530.jpg,S4_sizesweep_b,530,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,170,
S4_sizesweep_b_f000539.jpg,S4_sizesweep_b,539,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,180,
S4_sizesweep_b_f000548.jpg,S4_sizesweep_b,548,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,200,
S4_sizesweep_b_f000556.jpg,S4_sizesweep_b,556,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,200,
S4_sizesweep_b_f000565.jpg,S4_sizesweep_b,565,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,210,
S4_sizesweep_b_f000574.jpg,S4_sizesweep_b,574,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,210,
S4_sizesweep_b_f000583.jpg,S4_sizesweep_b,583,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,200,
S4_sizesweep_b_f000591.jpg,S4_sizesweep_b,591,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,200,
S4_sizesweep_b_f000600.jpg,S4_sizesweep_b,600,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,200,
S4_sizesweep_b_f000608.jpg,S4_sizesweep_b,608,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,200,
S4_sizesweep_b_f000617.jpg,S4_sizesweep_b,617,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,200,
S4_sizesweep_b_f000626.jpg,S4_sizesweep_b,626,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,200,
S4_sizesweep_b_f000636.jpg,S4_sizesweep_b,636,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,200,
S4_sizesweep_b_f000645.jpg,S4_sizesweep_b,645,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,210,
S4_sizesweep_b_f000653.jpg,S4_sizesweep_b,653,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,210,
S4_sizesweep_b_f000661.jpg,S4_sizesweep_b,661,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,210,
S4_sizesweep_b_f000669.jpg,S4_sizesweep_b,669,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,210,
S4_sizesweep_b_f000677.jpg,S4_sizesweep_b,677,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,200,
S4_sizesweep_b_f000686.jpg,S4_sizesweep_b,686,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,210,
S4_sizesweep_b_f000694.jpg,S4_sizesweep_b,694,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,220,
S4_sizesweep_b_f000702.jpg,S4_sizesweep_b,702,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,240,
S4_sizesweep_b_f000710.jpg,S4_sizesweep_b,710,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,250,
S4_sizesweep_b_f000719.jpg,S4_sizesweep_b,719,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,260,
S4_sizesweep_b_f000727.jpg,S4_sizesweep_b,727,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,270,
S4_sizesweep_b_f000736.jpg,S4_sizesweep_b,736,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,280,
S4_sizesweep_b_f000745.jpg,S4_sizesweep_b,745,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,290,
S4_sizesweep_b_f000754.jpg,S4_sizesweep_b,754,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,290,
S4_sizesweep_b_f000763.jpg,S4_sizesweep_b,763,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,300,
S4_sizesweep_b_f000773.jpg,S4_sizesweep_b,773,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,320,
S4_sizesweep_b_f000781.jpg,S4_sizesweep_b,781,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,320,
S4_sizesweep_b_f000790.jpg,S4_sizesweep_b,790,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,310,
S4_sizesweep_b_f000799.jpg,S4_sizesweep_b,799,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,310,
S4_sizesweep_b_f000808.jpg,S4_sizesweep_b,808,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,310,
S4_sizesweep_b_f000816.jpg,S4_sizesweep_b,816,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,310,
S4_sizesweep_b_f000825.jpg,S4_sizesweep_b,825,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,320,
S4_sizesweep_b_f000833.jpg,S4_sizesweep_b,833,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,320,
S4_sizesweep_b_f000841.jpg,S4_sizesweep_b,841,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,320,
S4_sizesweep_b_f000849.jpg,S4_sizesweep_b,849,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,310,
S4_sizesweep_b_f000858.jpg,S4_sizesweep_b,858,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,310,
S4_sizesweep_b_f000865.jpg,S4_sizesweep_b,865,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,310,
S4_sizesweep_b_f000873.jpg,S4_sizesweep_b,873,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,320,
S4_sizesweep_b_f000881.jpg,S4_sizesweep_b,881,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,320,
S4_sizesweep_b_f000888.jpg,S4_sizesweep_b,888,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,320,
S4_sizesweep_b_f000896.jpg,S4_sizesweep_b,896,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,320,
S4_sizesweep_b_f000904.jpg,S4_sizesweep_b,904,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,330,
S4_sizesweep_b_f000911.jpg,S4_sizesweep_b,911,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,340,
S4_sizesweep_b_f000919.jpg,S4_sizesweep_b,919,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,350,
S4_sizesweep_b_f000927.jpg,S4_sizesweep_b,927,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,370,
S4_sizesweep_b_f000935.jpg,S4_sizesweep_b,935,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,380,
S4_sizesweep_b_f000943.jpg,S4_sizesweep_b,943,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,380,
S4_sizesweep_b_f000952.jpg,S4_sizesweep_b,952,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,390,
S4_sizesweep_b_f000961.jpg,S4_sizesweep_b,961,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,390,
S4_sizesweep_b_f000971.jpg,S4_sizesweep_b,971,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,390,
S4_sizesweep_b_f000979.jpg,S4_sizesweep_b,979,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,400,
S4_sizesweep_b_f000987.jpg,S4_sizesweep_b,987,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,400,
S4_sizesweep_b_f000995.jpg,S4_sizesweep_b,995,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,400,
S4_sizesweep_b_f001003.jpg,S4_sizesweep_b,1003,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,400,
S4_sizesweep_b_f001011.jpg,S4_sizesweep_b,1011,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,390,
S4_sizesweep_b_f001019.jpg,S4_sizesweep_b,1019,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,390,
S4_sizesweep_b_f001028.jpg,S4_sizesweep_b,1028,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,400,
S4_sizesweep_b_f001036.jpg,S4_sizesweep_b,1036,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,400,
S4_sizesweep_b_f001043.jpg,S4_sizesweep_b,1043,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,400,
S4_sizesweep_b_f001050.jpg,S4_sizesweep_b,1050,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,400,
S4_sizesweep_b_f001056.jpg,S4_sizesweep_b,1056,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,400,
S4_sizesweep_b_f001062.jpg,S4_sizesweep_b,1062,3,atv_sherp+rc_car+truck_peterbilt,ok,ok,benchmark,400,
